LATITUDE,LONGITUDE,FIRE_SIZE
37.844358,-120.216394,0.1
37.425817,-119.904681,5.6
37.848822,-120.25225,1.0
37.812917,-120.224925,0.5
37.6209,-120.2824,1.0
37.849417,-120.200636,1.0
37.864583,-120.221875,1.0
37.740217,-120.133411,1.0
37.594822,-119.957917,0.1
37.789167,-120.153833,0.1
37.772342,-120.167889,0.1
37.7464,-120.2528,0.2
37.553617,-120.020808,0.3
37.568953,-120.141589,0.2
37.570956,-119.942603,0.1
37.569639,-119.96655,0.3
37.563308,-119.964647,0.1
37.536975,-119.953564,0.1
37.564397,-119.929511,0.1
37.804242,-120.2597,0.3
37.468278,-119.768489,1.0
37.537239,-119.953631,0.1
37.921231,-120.254625,6.0
37.831244,-120.259089,0.1
37.539636,-119.970014,2.3
37.6209,-120.2824,0.1
37.842575,-120.251006,0.1
37.472789,-119.77245,0.1
37.460014,-119.932425,0.2
37.563342,-119.926953,1.0
37.62,-120.0217,4.0
37.59985,-120.033611,5.0
37.7211,-120.278,1.0
37.6733,-120.1803,52.0
37.6769,-119.7843,13.0
37.70799,-119.68155,0.1
37.72026,-119.65133,0.1
37.4983,-119.6313,0.3
37.74659,-119.75601,0.1
37.80992,-119.61933,0.1
37.89009,-119.77268,0.1
37.87659,-119.67034,0.1
37.84693,-119.69334,0.1
37.78459,-119.71934,0.1
37.61344,-119.64382,0.1
37.77759,-119.7285,0.5
37.79026,-119.76151,0.1
37.82559,-119.72567,0.2
37.5666,-119.67249,0.1
37.66659,-119.701,0.2
37.76409,-119.78084,0.1
37.88359,-119.70584,0.1
37.75443,-119.79751,0.1
37.67426,-119.78467,0.1
37.68943,-119.74233,0.1
37.54277,-119.6765,0.1
37.61693,-119.6985,0.1
37.57643,-119.6775,0.1
37.84626,-119.74301,0.1
37.68326,-119.72133,0.4
37.7238,-119.6546,0.1
37.74961,-119.78001,0.2
37.67513,-119.78164,0.1
37.92681,-119.73588,0.2
37.80379,-119.76156,0.1
37.67377,-119.79526,2.0
37.76937,-119.65378,0.2
37.72487,-119.63487,0.1
37.77511,-119.75398,0.1
37.57327,-119.66932,0.3
37.5861,-119.63599,0.3
37.72022,-119.70644,2.0
37.85525,-119.608,0.1
37.57604,-119.61328,2.0
37.9127,-119.6535,0.1
37.8519,-119.6729,8.7
37.70401,-119.75059,0.1
37.63159,-119.66933,0.2
37.54494,-119.65266,0.1
37.72581,-119.66627,0.2
37.7796,-119.6579,0.1
37.79709,-119.79751,0.1
37.81817,-119.72266,0.3
37.80702,-119.71387,0.5
37.80957,-119.68339,0.1
37.55602,-119.62988,0.1
37.7302,-119.77709,0.1
37.84434,-119.7508,0.1
37.78174,-119.68305,0.1
37.78484,-119.72265,0.1
37.84833,-119.66154,0.1
37.80426,-119.63651,0.2
37.72593,-119.6261,11.5
37.85835,-119.77174,0.1
37.69049,-119.70213,0.1
37.7172,-119.66372,0.1
37.67925,-119.77182,0.1
37.53796,-119.63603,0.7
37.71913,-119.74372,0.2
37.84792,-119.77391,0.1
37.85124,-119.76974,0.1
37.76423,-119.77398,0.1
37.69184,-119.76102,0.1
37.871,-119.6791,2108.0
37.67302,-119.79436,0.1
37.5659,-119.61542,0.1
37.7369,-119.738,71.2
37.6833,-119.7343,0.1
37.74447,-119.79972,0.1
37.78892,-119.80519,28.0
37.55239,-119.63209,0.2
37.7547,-119.7328,93.0
37.7539,-119.6717,4.0
37.7808,-119.6331,1.0
37.61237,-119.64353,0.2
37.72877,-119.73495,0.1
37.74451,-119.73637,0.1
37.7778,-119.6664,2.0
37.7733,-119.6497,3.0
37.8461,-119.6992,0.2
37.90475,-119.87174,0.1
37.85451,-119.80992,0.2
37.8497,-119.6053,1225.0
37.8936,-119.6714,7.0
37.72067,-119.64893,0.1
37.8586,-119.7161,1600.0
37.9186,-119.7525,0.1
37.8386,-119.6331,1.0
37.9183,-119.7017,0.1
37.67475,-119.80776,0.1
37.5447,-119.67369,0.1
37.72566,-119.64524,0.1
37.5406,-119.6514,0.1
37.6913,-119.7279,0.1
37.5347,-119.619,0.1
37.733,-119.6507,0.2
37.8335,-119.7004,26.0
37.8721,-119.7307,0.4
37.8771,-119.7185,2.5
37.786,-119.6427,5.5
37.8252,-119.6807,3.0
37.7721,-119.7552,0.1
37.9031,-119.7769,0.1
37.8997,-119.8025,0.1
37.733,-119.6341,0.1
37.733,-119.6341,0.1
37.7483,-119.7997,0.1
37.8361,-119.8664,0.1
37.7585,-119.8018,0.1
37.7496,-119.8007,0.1
37.7291,-119.6271,0.1
37.8163,-119.8507,0.1
37.7558,-119.8113,0.1
37.7599,-119.7846,0.3
37.7331,-119.6331,0.3
37.7336,-119.7417,0.1
37.615,-119.6867,0.1
37.7283,-119.615,0.5
37.7272,-119.6297,0.1
37.6708,-119.6468,0.1
37.7431,-119.7155,0.1
37.5708,-119.6675,0.1
37.79,-119.8232,0.3
37.7228,-119.7497,0.1
37.7369,-119.7647,0.1
37.7422,-119.7139,0.3
37.7331,-119.7497,0.1
37.7331,-119.7164,0.1
37.7497,-119.7831,0.1
37.7228,-119.7497,0.1
37.7872,-119.82,0.3
37.5681,-119.6875,0.1
37.7944,-119.8636,81.0
37.8497,-119.653,0.1
37.8164,-119.733,3.9
37.8933,-119.6497,0.1
37.7,-119.6833,0.1
37.8606,-119.8164,0.2
37.7667,-119.7,0.1
37.7131,-119.6903,0.1
37.6489,-119.665,0.1
37.6431,-119.7164,0.1
37.8383,-119.7831,0.1
37.7792,-119.793,0.1
37.8997,-119.683,83.7
37.5697,-119.6275,0.2
37.6883,-119.7735,0.1
37.5947,-119.7428,27.0
37.7497,-119.6708,0.1
37.8061,-119.6342,0.1
37.6978,-119.7458,0.1
37.6775,-119.6172,0.5
37.6769,-119.7672,0.5
37.8844,-119.633,1.2
37.8681,-119.603,0.2
37.6997,-119.6711,0.3
37.7233,-119.6258,0.1
37.8633,-119.7153,130.0
37.8203,-119.8347,0.1
37.8703,-119.71,0.1
37.5489,-119.6353,0.1
37.7467,-119.6494,459.0
37.8639,-119.7111,345.0
37.7669,-119.6292,0.1
37.5392,-119.66,0.1
37.7203,-119.6942,3.5
37.675,-119.6989,0.1
37.50985,-119.62394,0.2
37.7522,-119.7358,0.1
37.5658,-119.6147,0.1
37.9169,-119.8675,0.1
37.7139,-119.7147,2.6
37.8496,-119.6732,0.1
37.5436,-119.6528,0.1
37.7608,-119.8039,0.1
37.6728,-119.7944,0.1
37.87323,-119.73552,304.0
37.6758,-119.7811,0.1
37.873228,-119.735521,121.0
37.6667,-119.6653,0.5
37.7111,-119.7456,0.1
37.5769,-119.6778,0.1
37.6656,-119.7081,0.5
37.5163,-119.6243,0.3
37.5464,-119.6228,0.1
37.7544,-119.8486,0.1
37.6369,-119.6536,0.1
37.5705,-119.66017,27.0
37.5642,-119.6703,1082.0
37.8542,-119.7331,0.1
37.78951,-119.6123,0.4
37.6764,-119.7997,0.1
37.7894,-119.6122,4.6
37.7869,-119.6967,0.5
37.7532,-119.6215,12.0
37.8075,-119.6375,1.0
37.6783,-119.7508,0.1
37.8608,-119.6185,0.1
37.7683,-119.8064,0.1
37.8697,-119.6492,0.1
37.6708,-119.755,0.1
37.9058,-119.7997,94.0
37.54,-119.6517,0.1
37.7167,-119.7092,0.2
37.8453,-119.6106,0.1
37.7075,-119.745,0.1
37.69074,-119.6836,3007.0
37.9189,-119.7592,0.1
37.89373,-119.70367,1654.0
37.9064,-119.6928,0.1
37.7056,-119.7331,0.1
37.7092,-119.7503,7425.0
37.90434,-119.83424,0.1
37.5417,-119.6497,0.1
37.87361111,-119.86611111,0.01
37.50527778,-119.69972222,0.1
37.93888889,-119.9425,0.01
37.705,-119.76722222,0.1
37.88666667,-119.83944444,0.01
37.43527778,-119.65055556,0.1
37.61888889,-119.73611111,0.1
37.49055556,-119.62416667,0.1
37.415,-119.63361111,0.1
37.54722222,-119.84916667,0.1
37.60138889,-119.89444444,0.1
37.53444444,-119.8225,0.1
37.57555556,-119.87166667,0.1
37.55722222,-119.76361111,0.1
37.58555556,-119.85055556,2.0
37.51777778,-119.91805556,5.0
37.585,-119.85055556,0.1
37.53444444,-119.81888889,3.0
37.55222222,-119.93388889,2.0
37.80777778,-120.16416667,0.1
37.70138889,-120.09555556,0.1
37.66111111,-119.885,0.2
37.77694444,-120.10833333,0.1
37.78055556,-120.08666667,1.0
37.75833333,-120.09972222,1.0
37.67194444,-119.79194444,458.0
37.78916667,-120.125,1.0
37.90444444,-120.03472222,1.0
37.76055556,-120.08083333,3.0
37.67138889,-119.92027778,0.25
37.48055556,-119.77277778,0.5
37.44583333,-119.63555556,0.1
37.82111111,-120.14805556,0.1
37.84194444,-120.13027778,0.1
37.51305555,-120.005,1.0
37.45611111,-120.11305555,0.1
37.55694444,-120.28888888,5.0
37.46805555,-119.91305555,25.0
37.49805555,-119.96694444,6.0
37.48388888,-120.04111111,22.0
37.48388888,-120.005,0.1
37.55694444,-120.28888888,0.2
37.455,-120.07611111,1.0
37.41111111,-119.84111111,1.0
37.55805555,-120.1,7.0
37.48388888,-119.96694444,12.0
37.48388888,-120.005,0.1
37.485,-119.78888888,0.1
37.45388888,-119.85888888,1.0
37.48305555,-119.85888888,5.0
37.49805555,-119.96694444,2.0
37.48388888,-120.005,1.0
37.41111111,-119.95,6.0
37.48388888,-119.96694444,0.1
37.48388888,-120.05888888,0.2
37.51194444,-119.89611111,3.0
37.425,-119.89611111,0.1
37.77694444,-120.08388888,2.0
37.51305555,-120.11194444,1.0
37.46805555,-119.895,0.5
37.52805555,-119.96694444,1.0
37.455,-120.07611111,1.0
37.485,-120.13,5.0
37.51305555,-120.005,0.1
37.43888888,-119.71388888,1.0
37.73388888,-120.13888888,1.0
37.49694444,-119.89611111,3.0
37.41111111,-119.82388888,3.5
37.49694444,-119.825,0.3
37.58694444,-119.85111111,2.0
37.48388888,-120.04111111,0.5
37.41305555,-120.095,0.2
37.42388888,-119.715,0.2
37.46805555,-119.78805555,0.4
37.47,-120.13111111,0.1
37.55805555,-120.1,0.2
37.45388888,-119.96805555,1.0
37.73305555,-120.06611111,0.1
37.49805555,-119.96694444,2.0
37.51305555,-120.05888888,20.0
37.42611111,-120.05805555,0.4
37.48305555,-119.91305555,0.1
37.45388888,-119.82305555,0.4
37.49888888,-120.02305555,0.1
37.49888888,-119.98611111,0.1
37.51305555,-119.96694444,0.1
37.455,-120.07611111,27.5
37.55694444,-119.91111111,0.3
37.51111111,-119.82611111,0.3
37.77694444,-120.04805555,0.4
37.41194444,-120.13111111,50.0
37.42694444,-120.11305555,0.1
37.77694444,-120.10305555,0.3
37.57194444,-120.06305555,0.2
37.41,-119.73388888,0.1
37.51305555,-120.005,0.4
37.455,-120.07611111,1.2
37.45611111,-120.11305555,2.0
37.48305555,-119.93111111,0.1
37.455,-120.07611111,0.1
37.49888888,-120.005,0.3
37.46888888,-120.20305555,1.1
37.51111111,-119.86,0.1
37.51305555,-120.09388888,10.0
37.54305555,-120.1,4.0
37.50111111,-119.79,1.0
37.54305555,-120.1,0.5
37.41194444,-120.07611111,25.0
37.42694444,-120.11305555,1.0
37.48388888,-120.04111111,0.2
37.46805555,-119.78805555,0.1
37.43888888,-119.80694444,0.3
37.41111111,-120.02194444,40.0
37.51194444,-119.91388888,3.0
37.48305555,-119.82388888,0.1
37.52805555,-119.96694444,3.0
37.49694444,-119.84194444,0.1
37.52805555,-119.84305555,0.3
37.46888888,-120.02305555,3.3
37.51305555,-119.96694444,0.2
37.46805555,-119.82305555,1.0
37.51305555,-120.005,0.2
37.44,-120.04111111,1.0
37.47,-120.11305555,0.1
37.44111111,-120.13111111,3.0
37.49694444,-119.84194444,0.1
37.45388888,-119.87694444,0.2
37.48194444,-119.80694444,0.1
37.45388888,-119.85888888,0.1
37.41305555,-120.095,5.0
37.45611111,-120.11305555,1.0
37.42611111,-120.04,42.0
37.48388888,-120.005,0.3
37.43888888,-119.73388888,1.0
37.48388888,-119.98611111,1.0
37.49805555,-119.96694444,1.0
37.45388888,-119.98611111,0.1
37.42611111,-120.13111111,120.0
37.41194444,-120.13111111,50.0
37.455,-120.07611111,122.3
37.71888888,-120.12194444,0.1
37.49888888,-119.98611111,0.1
37.48388888,-119.96694444,23.0
37.49888888,-120.005,0.1
37.48388888,-119.96694444,0.1
37.46888888,-120.07611111,80.0
37.46888888,-120.07611111,0.3
37.41111111,-119.95,400.0
37.46805555,-119.84111111,0.2
37.49805555,-119.96694444,0.3
37.49805555,-119.96694444,1347.0
37.51194444,-119.87805555,0.1
37.57194444,-120.11888888,0.2
37.48388888,-120.04111111,1.5
37.51305555,-120.05888888,2.0
37.455,-120.07611111,2.0
37.51111111,-119.84305555,0.1
37.51111111,-119.82611111,0.1
37.71888888,-120.12194444,1.0
37.425,-119.96805555,5.0
37.52805555,-119.84305555,1.0
37.45388888,-120.02305555,1.0
37.49805555,-119.93111111,0.2
37.41111111,-119.84111111,3.0
37.41111111,-119.80694444,31.0
37.41305555,-120.095,0.1
37.45388888,-119.96805555,0.1
37.49694444,-119.91305555,0.1
37.44,-119.98611111,20.0
37.46805555,-119.91305555,0.5
37.45388888,-119.91305555,1.0
37.51305555,-119.98611111,3.5
37.425,-119.87694444,1.0
37.46888888,-120.05888888,0.2
37.58611111,-120.27,0.1
37.41194444,-120.13111111,17.0
37.70305555,-120.26805555,3.0
37.57194444,-120.00805555,0.1
37.51305555,-120.07694444,1.0
37.41,-119.64305555,0.3
37.49805555,-119.96694444,0.1
37.48305555,-119.85888888,2.0
37.42305555,-119.725,2.0
37.50694444,-119.93305555,2.0
37.45305555,-119.76388888,0.2
37.60694444,-120.28305555,5.0
37.60305555,-120.19805555,3.0
37.47611111,-120.045,5.0
37.49305555,-119.79194444,0.1
37.505,-119.78888888,2.0
37.49111111,-119.90888888,0.1
37.42305555,-119.725,1.0
37.51194444,-119.99388888,17.0
37.45194444,-119.80805555,0.1
37.50388888,-119.81805555,1.0
37.48,-120.02694444,0.2
37.41611111,-119.87388888,1.0
37.43194444,-119.795,16.1
37.475,-120.10694444,7.2
37.47888888,-120.065,3.0
37.47694444,-119.975,0.1
37.50888888,-119.86694444,0.1
37.77888888,-120.11,0.1
37.49,-119.81194444,0.5
37.46111111,-119.89111111,0.1
37.47194444,-119.745,5.0
37.41805555,-120.02388888,42.0
37.44888888,-119.76388888,0.3
37.56305555,-119.92694444,1.0
37.46305555,-119.94888888,0.1
37.44888888,-119.76388888,0.1
37.46388888,-119.73611111,1.0
37.48305555,-119.96388888,0.1
37.77194444,-120.16805555,1.0
37.45194444,-120.02888888,0.1
37.615,-120.20694444,20.0
37.47805555,-119.89388888,0.3
37.55111111,-119.92388888,0.5
37.44305555,-119.87,0.3
37.42611111,-120.10611111,1.0
37.46194444,-119.79388888,0.1
37.54194444,-120.19805555,12.1
37.71,-120.11694444,1.0
37.42194444,-120.10194444,0.1
37.64194444,-120.26388888,0.2
37.50805555,-119.86194444,1.0
37.49194444,-120.14194444,0.1
37.61,-120.13611111,1.0
37.565,-120.17,0.8
37.49194444,-120.14194444,83.0
37.45611111,-119.80388888,0.1
37.40805555,-119.85111111,49.0
37.465,-119.88694444,2.4
37.50611111,-120.005,1.0
37.41611111,-119.86194444,1.0
37.47388888,-119.875,1.0
37.54194444,-120.09388888,1.0
37.43305555,-120.09805555,0.1
37.78805555,-120.11694444,0.3
37.43888888,-119.90694444,0.3
37.50194444,-120.23805555,0.1
37.60194444,-120.19194444,1.0
37.61694444,-120.23,1.0
37.48111111,-120.01111111,8.0
37.45194444,-120.07194444,0.3
37.46694444,-119.88305555,0.1
37.44805555,-119.76388888,6.0
37.405,-119.72305555,0.1
37.45194444,-119.82194444,0.1
37.45805555,-119.80388888,0.5
37.41305555,-119.905,0.1
37.45694444,-119.80611111,1.0
37.49,-119.81194444,1.0
37.51111111,-119.80694444,0.3
37.51305555,-119.94805555,0.1
37.51194444,-119.91305555,0.1
37.41111111,-119.85805555,0.1
37.73305555,-120.24805555,4.0
37.41111111,-119.84,0.2
37.46805555,-119.91194444,0.2
37.44194444,-120.075,0.1
37.52805555,-120.20111111,0.1
37.55805555,-119.97111111,0.1
37.51111111,-119.80694444,3.0
37.46805555,-119.89388888,2.0
37.425,-120.00388888,25.0
37.52805555,-120.04,1.0
37.57194444,-120.11805555,5.0
37.54305555,-119.93388888,3.0
37.55805555,-119.97111111,0.2
37.55694444,-119.93388888,0.2
37.52805555,-119.93,0.3
37.54305555,-119.95194444,0.4
37.42611111,-120.13,60.0
37.55694444,-119.93388888,1.0
37.46888888,-119.94805555,2.0
37.48388888,-120.04,0.1
37.41111111,-120.02111111,40.0
37.54305555,-119.93388888,40.0
37.48388888,-120.00388888,9.0
37.49888888,-119.96611111,121.0
37.41,-119.71388888,0.1
37.425,-120.24,2.0
37.6,-120.00694444,0.1
37.45388888,-119.89388888,0.3
37.51194444,-119.91305555,2.0
37.46888888,-120.075,50.0
37.42611111,-119.895,1.0
37.45611111,-120.09305555,630.0
37.43888888,-119.73305555,0.2
37.46805555,-119.805,0.3
37.52805555,-120.14611111,5.0
37.57194444,-120.11805555,2.0
37.57194444,-119.95305555,0.1
37.50111111,-119.78888888,0.1
37.705,-120.19388888,0.5
37.57194444,-120.09888888,1.0
37.44,-119.985,0.1
37.58694444,-120.13888888,0.4
37.48305555,-119.93,0.2
37.425,-119.85805555,12.0
37.46805555,-119.91194444,20.0
37.51305555,-120.02194444,1.0
37.45388888,-119.82194444,0.1
37.48388888,-119.96611111,3.0
37.49888888,-120.04,1.5
37.54305555,-120.17805555,0.5
37.54305555,-120.17805555,0.5
37.65805555,-120.11694444,3.0
37.42694444,-120.11194444,0.1
37.63194444,-120.19388888,0.3
37.51305555,-120.04,0.1
37.58611111,-120.26888888,2.0
37.49888888,-119.96611111,0.1
37.49888888,-120.12888888,5.0
37.41194444,-120.13,20.0
37.44,-119.85805555,7.0
37.52805555,-119.94694444,0.5
37.48388888,-119.96611111,0.1
37.42694444,-120.09305555,5.0
37.45388888,-120.00388888,3.0
37.44,-120.00388888,0.3
37.52805555,-119.91305555,0.2
37.60111111,-119.98805555,0.3
37.46805555,-119.91194444,2.0
37.76194444,-120.10194444,0.1
37.42694444,-120.09305555,0.1
37.45388888,-119.96694444,1.0
37.48305555,-120.275,0.3
37.61611111,-120.21388888,0.1
37.43888888,-119.69611111,3.0
37.65805555,-120.11694444,3.0
37.55694444,-119.95194444,1.0
37.73305555,-120.24805555,3.0
37.41,-119.73305555,0.1
37.52805555,-120.27388888,5.0
37.425,-119.91194444,0.1
37.54305555,-120.16,1.0
37.57305555,-120.13888888,0.3
37.615,-120.28694444,0.3
37.60111111,-120.26888888,1.0
37.48388888,-119.96611111,1.0
37.41,-119.71388888,0.1
37.52805555,-119.93,5.0
37.52805555,-120.25611111,15.0
37.68694444,-120.11805555,0.1
37.54388888,-119.85,3.0
37.49888888,-120.04,0.1
37.42694444,-120.11194444,0.1
37.43888888,-119.64111111,0.1
37.76194444,-120.02805555,0.5
37.615,-120.13888888,0.3
37.44,-119.93,225.0
37.41111111,-119.94888888,0.5
37.45388888,-119.96694444,1.0
37.48388888,-120.00388888,0.5
37.55805555,-120.06194444,0.5
37.76194444,-120.15611111,0.3
37.52805555,-120.20111111,1.0
37.43888888,-119.82305555,0.1
37.41111111,-119.62388888,0.5
37.71888888,-120.10194444,1.0
37.49888888,-120.02194444,0.1
37.52805555,-119.93,1.5
37.79111111,-120.175,0.3
37.57194444,-119.98888888,0.1
37.74805555,-120.15694444,1.0
37.49888888,-119.96611111,0.1
37.515,-119.77111111,0.5
37.46888888,-119.94805555,0.1
37.74805555,-120.13805555,0.3
37.49888888,-119.985,0.1
37.425,-120.00388888,3.0
37.48388888,-119.96611111,0.1
37.705,-120.15694444,3.0
37.45388888,-120.00388888,1.0
37.60111111,-119.88611111,0.1
37.57194444,-120.11805555,0.5
37.42694444,-120.11194444,0.1
37.51305555,-120.165,35.0
37.51305555,-119.985,0.5
37.52805555,-120.11111111,60.0
37.51305555,-120.14694444,2.0
37.43888888,-119.84,1.0
37.76194444,-120.22888888,0.2
37.52805555,-120.02194444,3.0
37.51305555,-119.96611111,0.1
37.51305555,-120.00388888,0.1
37.45388888,-120.02194444,0.2
37.48305555,-119.84111111,0.1
37.49694444,-119.91194444,1.0
37.52805555,-119.93,2.0
37.49888888,-119.96611111,1.5
37.48388888,-120.00388888,2.0
37.52805555,-119.91305555,10.0
37.63,-120.24888888,2.0
37.58611111,-120.26888888,0.2
37.49694444,-119.80694444,2.0
37.58694444,-119.83111111,0.1
37.425,-119.96694444,0.1
37.60111111,-120.28694444,25.0
37.705,-120.21194444,0.1
37.425,-119.87611111,1.0
37.46888888,-119.94805555,2.0
37.57194444,-120.25111111,70.0
37.45388888,-120.00388888,20.0
37.51305555,-120.02194444,1.0
37.43888888,-119.84,1.0
37.44,-119.89388888,4.0
37.49888888,-119.985,0.1
37.51305555,-120.20194444,7.0
37.51111111,-119.84194444,1.0
37.51194444,-119.91305555,0.5
37.51305555,-120.20194444,5.0
37.74805555,-120.13805555,0.5
37.455,-120.075,1.0
37.54305555,-120.08,1.0
37.42611111,-120.03888888,0.3
37.51305555,-120.00388888,0.2
37.46888888,-119.93,0.3
37.44,-119.96694444,0.3
37.71888888,-120.10194444,0.5
37.44,-119.89388888,1.0
37.45388888,-119.96694444,0.2
37.61611111,-120.21388888,1.0
37.48388888,-120.05805555,2.0
37.63,-120.24888888,2.0
37.425,-119.96694444,7.0
37.51305555,-120.00388888,0.1
37.74805555,-120.15694444,1.0
37.49888888,-119.985,0.3
37.45388888,-119.80305555,2.0
37.51305555,-119.96611111,0.1
37.50111111,-119.78888888,1.0
37.48388888,-119.94805555,0.1
37.51111111,-119.825,0.1
37.44194444,-120.09305555,2.0
37.54305555,-119.91,0.1
37.49694444,-119.80694444,0.3
37.44,-120.04,12.0
37.68694444,-120.13694444,0.5
37.455,-120.075,0.1
37.77694444,-120.08305555,0.5
37.52805555,-120.23805555,2.0
37.61611111,-120.21388888,5.0
37.74805555,-120.22888888,4.0
37.60111111,-119.95305555,0.1
37.49694444,-119.895,1.0
37.46805555,-119.89388888,0.1
37.54305555,-120.08,0.1
37.48388888,-119.96611111,0.1
37.46805555,-119.73305555,0.1
37.42611111,-120.13,2.0
37.74805555,-120.175,1.0
37.51305555,-119.96611111,0.1
37.61611111,-120.19611111,1.0
37.73388888,-120.12111111,1.0
37.52805555,-119.94694444,0.4
37.49694444,-119.84111111,0.1
37.51305555,-120.25611111,0.5
37.47,-120.13,1.0
37.49888888,-120.04,1.0
37.46805555,-119.85805555,0.3
37.41305555,-120.09388888,20.0
37.48388888,-119.96611111,0.1
37.74805555,-120.19305555,2.0
37.45388888,-119.82194444,2.0
37.60111111,-120.28694444,1.0
37.46805555,-119.87611111,0.3
37.49888888,-119.96611111,0.1
37.41305555,-120.09388888,5.0
37.42694444,-120.11194444,0.3
37.44,-119.985,1.0
37.52805555,-119.93,1.5
37.45388888,-119.82194444,1.0
37.46805555,-119.87611111,0.5
37.45388888,-119.73194444,0.1
37.48305555,-119.85805555,0.3
37.41,-119.73305555,0.3
37.45388888,-120.00388888,3.0
37.45388888,-119.96694444,2.0
37.41194444,-120.05694444,20.0
37.45388888,-119.87611111,2.0
37.51305555,-120.11111111,0.1
37.48305555,-119.82305555,0.5
37.455,-120.075,0.5
37.51305555,-119.985,0.3
37.41111111,-119.84,0.5
37.72,-120.21194444,700.0
37.73305555,-120.24805555,0.1
37.42694444,-120.11194444,0.1
37.71888888,-120.10194444,0.1
37.49694444,-119.91194444,7.0
37.49694444,-119.91194444,1.0
37.43888888,-119.75194444,1.0
37.825,-120.18694444,1.0
37.825,-120.16888888,1.0
37.83888888,-120.18694444,0.5
37.92611111,-120.24111111,0.2
37.85388888,-120.16888888,2.0
37.80805555,-120.15,1.0
37.86888888,-120.16888888,0.1
37.825,-120.18694444,0.1
37.85388888,-120.16888888,0.2
37.83888888,-120.18694444,0.5
37.825,-120.205,2.0
37.825,-120.15,75.0
37.88305555,-120.18694444,0.3
37.825,-120.16888888,0.3
37.84,-120.13111111,1.0
37.88305555,-120.18694444,0.2
37.85388888,-120.18694444,0.1
37.86888888,-120.15,0.3
37.84,-120.13111111,3.0
37.92,-120.235,0.1
37.82111111,-120.22694444,1.0
37.83805555,-120.25805555,1.0
37.865,-120.22194444,0.2
37.82305555,-120.195,0.1
37.82194444,-120.195,1.0
37.84,-120.22194444,0.1
37.84,-120.22305555,0.2
37.84305555,-120.255,0.1
37.83611111,-120.18611111,1.0
37.81388888,-120.27194444,0.1
37.85611111,-120.21111111,0.2
37.86305555,-120.20611111,0.2
37.80805555,-120.18611111,0.3
37.825,-120.25888888,0.1
37.88305555,-120.18611111,0.2
37.85388888,-120.16805555,2.0
37.85388888,-120.14888888,0.3
37.85388888,-120.18611111,0.5
37.85388888,-120.22194444,0.1
37.85388888,-120.18611111,0.1
37.89694444,-120.24,0.1
37.83888888,-120.22194444,1.0
37.79111111,-120.13805555,0.1
37.94111111,-120.16694444,3.0
37.88305555,-120.20388888,0.1
37.83888888,-120.18611111,1.0
37.85388888,-120.22194444,0.1
37.85388888,-120.22194444,0.1
37.79111111,-120.175,0.1
37.825,-120.22194444,0.1
37.85388888,-120.20388888,2.2
37.80805555,-120.25888888,0.2
37.82,-120.27194444,0.1
37.80805555,-120.20388888,0.5
37.82611111,-120.075,0.5
37.80805555,-120.13,0.1
37.84,-120.20388888,0.1
37.825,-120.25888888,0.1
37.86805555,-120.22194444,0.1
37.94111111,-120.13111111,2.0
37.85388888,-120.22194444,0.1
37.86805555,-120.22194444,0.5
37.83888888,-120.22194444,0.1
37.85388888,-120.24,0.1
37.85388888,-120.16805555,25.0
37.83888888,-120.25888888,15.0
37.85388888,-120.16805555,0.1
37.80805555,-120.18611111,0.2
37.79111111,-120.15694444,0.2
37.83888888,-120.22194444,0.2
37.80888888,-120.11194444,12.0
37.83888888,-120.18611111,0.1
37.84,-120.20388888,0.1
37.85388888,-120.18611111,0.1
37.805,-120.27194444,0.3
37.80805555,-120.25888888,0.1
37.80805555,-120.25888888,1.0
37.80805555,-120.14888888,0.3
37.83888888,-120.16805555,1.0
37.82611111,-120.11194444,0.4
37.77611111,-120.26694444,136.0
37.80805555,-120.16805555,0.8
37.94111111,-120.22194444,1.0
37.85388888,-120.14888888,2.0
37.825,-120.20388888,0.1
37.8811111,-119.854167,0.1
37.4897222,-119.6225,0.1
37.8063889,-119.92,0.1
37.7694444,-119.935278,0.1
37.7927778,-119.945278,0.1
37.7605556,-119.949722,0.1
37.7986111,-119.926111,0.1
37.8533333,-119.895833,0.1
37.5644,-119.9397,0.1
37.7325,-120.1775,0.5
37.5228,-119.6378,0.1
37.5497,-119.645,0.1
37.90953,-119.68207,1711.0
37.7196,-119.6585,0.1
37.5075,-119.628,0.1
37.75078,-119.75048,0.1
37.5075,-119.628,0.1
37.82785,-119.75367,0.3
37.8075,-119.7111,2.5
37.9248,-119.78207,0.1
37.60013,-119.64542,0.2
37.8593,-119.739,0.1
37.90177,-119.79858,0.1
37.5636,-119.6335,0.1
37.82358,-119.81077,0.1
37.89273,-119.82063,0.1
37.86078,-119.77013,0.1
37.85107,-119.7806,0.1
37.81608,-119.7565,0.3
37.78502,-119.74267,0.1
37.5117,-119.6295,0.1
37.80503,-119.64705,0.1
37.692,-119.6483,0.1
37.8331,-119.6719,0.1
37.7361,-119.6678,0.1
37.6542,-119.6272,0.1
37.698333,-120.185278,100.0
37.744444,-119.703889,215.0
37.66,-119.87388889,0.1
37.63138889,-119.88416667,0.1
37.6625,-119.87138889,5230.0
37.58055556,-119.8575,0.1
37.80277778,-120.14444444,12.2
37.87055556,-119.86833333,0.01
37.83833333,-120.12972222,0.01
37.87388889,-119.85305556,0.01
