fire_name,grid_row,grid_col,fire_lat,fire_lon,min_dist_to_camera_m,min_dist_to_camera_km,detected
Hill_2024-CATNF-001473,427,342,39.400483,-120.103848,9671.4,9.671,1
Hillcrest_2024-CABDF-012201,1063,517,34.179818,-116.728896,2176.6,2.177,1
Hobart_2024-CATNF-001416,422,336,39.430805,-120.185588,13235.8,13.236,1
Hobo_2024-CASQF-000345,876,385,35.575868,-118.536629,14468.0,14.468,1
Honn_2024-CALNF-001473,251,266,40.751701,-121.471262,19364.6,19.365,1
Hopkins_2024-CASRF-000293,148,105,41.241051,-123.660799,7224.0,7.224,1
Horse_2024-CAANF-242667,1040,422,34.208527,-117.790432,6058.1,6.058,1
Horse_2024-CAKNF-006775,89,174,41.920387,-123.049225,39232.3,39.232,0
Horse_2024-CAMDF-000500,144,306,41.767023,-121.324054,15573.9,15.574,1
Horse_2024-CAMNF-001382,375,104,39.29629,-122.954587,15815.3,15.815,1
Horse_2024-CASHF-000582,264,108,40.257272,-123.252037,13758.7,13.759,1
Horse_2024-CASRF-000317,177,100,40.980662,-123.623476,14882.2,14.882,1
Horseshoe_2024-CAINF-001995,783,440,36.497891,-118.141066,8748.8,8.749,1
Hotlum_2024-CASHF-000139,154,228,41.496207,-122.208311,13793.8,13.794,1
Hughes_2_2024-CAANF-243305,990,357,34.52201,-118.590737,13950.1,13.95,1
Hulburd_2024-CACNF-002587,1208,501,32.871832,-116.627163,8462.0,8.462,1
Hull_2024-CAMNF-001169,354,112,39.496193,-122.927708,14563.2,14.563,1
Hume_2024-CASQF-001379,736,381,36.792171,-118.897371,14830.1,14.83,1
Hunters2_2024-CAMDF-000808,208,332,41.274386,-120.829193,9966.0,9.966,1
Hunters_2024-CAMDF-000718,208,331,41.27212,-120.840885,10175.8,10.176,1
I_15__S__Cleghorn_Rd_2024-CABDU-014682,1036,454,34.303482,-117.456163,10190.8,10.191,1
Ice_2024-CAENF-015964,483,309,38.842753,-120.329637,22001.2,22.001,1
Ice_2024-CAENF-020980,480,305,38.859996,-120.382817,17450.6,17.451,1
Ikes_2024-CASRF-000549,135,123,41.39813,-123.494396,28644.1,28.644,1
Indian_2024-CAANF-242599,1005,382,34.439378,-118.290967,6810.1,6.81,1
Industrial_2024-CATMU-015789,483,337,38.903613,-120.012899,43536.2,43.536,0
Interstate_2024-CAANF-243338,983,349,34.567527,-118.691572,3329.2,3.329,1
Interstate_2024-CACNF-002439,1211,498,32.840064,-116.653264,12497.5,12.498,1
Interstate_2024-CASHF-001074,187,212,41.174109,-122.292207,5303.2,5.303,1
Iowa_2024-CATNF-001295,445,278,39.103318,-120.782727,9717.8,9.718,1
Iron_2024-CASNF-000942,632,324,37.580753,-119.778805,6713.5,6.713,1
Ironwood_2024-CABDF-012667,1065,519,34.165724,-116.70367,2901.4,2.901,1
Italian_2024-CASNF-001114,689,346,37.130547,-119.395187,7303.1,7.303,1
Jack_2024-CAKNF-008927,96,143,41.782204,-123.389702,40441.6,40.442,0
Jackson_2024-CAANF-241547,1022,432,34.385566,-117.720087,3322.2,3.322,1
Jackson_2024-CAKNF-005648,163,165,41.264539,-122.914736,37233.8,37.234,0
Japatul_2024-CACNF-002835,1214,503,32.822329,-116.595112,9907.2,9.907,1
Jeffery_2024-CAINF-002015,661,420,37.525708,-118.640234,36634.6,36.635,0
Jones_2024-CAHUU-007537,280,110,40.125333,-123.178874,29418.4,29.418,1
Jora_2024-CAANF-243511,990,357,34.52201,-118.590737,13950.1,13.95,1
Jordan_2024-CASTF-001053,604,303,37.77931,-120.083028,4798.0,4.798,1
Joshua_2024-CAANF-243099,1004,406,34.494393,-118.035841,4290.0,4.29,1
Junction_2024-CAINF-001506,622,392,37.809512,-119.045262,6944.5,6.944,1
June_2024-CAINF-001029,624,389,37.78593,-119.073947,4411.3,4.411,1
Kagel_2024-CAANF-242295,1017,372,34.314666,-118.372701,5995.0,5.995,1
Kaiser_2024-CASNF-001496,671,370,37.337065,-119.172465,14387.9,14.388,1
Kangaroo_2024-CAKNF-009316,159,186,41.350824,-122.682932,19293.1,19.293,1
Kellogg_2024-CAMDF-000377,136,353,41.943898,-120.793901,13918.3,13.918,1
Kelly_2024-CAKNF-006047,79,137,41.91205,-123.516619,30818.7,30.819,1
Kelsey_2024-CASRF-000523,101,106,41.644569,-123.80563,21733.7,21.734,1
Kinevan_2024-CALPF-001022,966,247,34.507849,-119.821669,10441.3,10.441,1
Kings_2024-CASNF-000919,705,385,37.070979,-118.925612,25050.2,25.05,1
Kitchen_2024-CACNF-001184,1228,512,32.7143,-116.474929,9948.8,9.949,1
Knob_2024-CAINF-000901,640,394,37.656577,-118.979695,5461.3,5.461,1
Knob_2024-CASQF-001233,837,405,35.956712,-118.404999,15136.3,15.136,1
L-2_Carter_2024-CALNF-004138,309,256,40.22833,-121.41679,11172.1,11.172,1
L1Buzzard_2024-CALNF-003550,294,263,40.373939,-121.379808,12387.1,12.387,1
Lac_-_Soledad_2024-CAANF-243141,1006,388,34.442222,-118.224588,11321.6,11.322,1
Lac_Bert_2024-CAANF-242764,1010,421,34.470258,-117.862576,19224.8,19.225,1
Ladybug_2024-CAANF-243459,1028,394,34.260671,-118.114441,6588.8,6.589,1
Ladybug_2024-CATNF-000976,421,345,39.45905,-120.085626,4180.6,4.181,1
Lake_2024-CABDF-001298,1122,510,33.646975,-116.691627,10414.8,10.415,1
Lake_2024-CALPF-001542,931,233,34.783529,-120.052443,2876.1,2.876,1
Lake_2024-CASRF-001056,258,102,40.293489,-123.33975,6221.4,6.221,1
Lake_2024-CASTF-000674,560,322,38.202513,-119.982786,4355.0,4.355,1
Landing_2024-CATNF-000745,380,327,39.775147,-120.401973,3025.7,3.026,1
Lava_2024-CASHF-000905,180,270,41.372745,-121.637249,10399.2,10.399,1
Leaf_2024-CATMU-011294,481,334,38.9145,-120.052095,42251.3,42.251,0
Lemon_2024-CATNF-001043,404,333,39.580336,-120.268194,23077.8,23.078,1
Liberty_2024-CASTF-001974,539,316,38.371998,-120.104144,5564.4,5.564,1
Lightning_2024-CACNF-001050,1209,518,32.892655,-116.446173,2367.6,2.368,1
Lights_2024-CAPNF-000857,316,313,40.297979,-120.740413,11878.7,11.879,1
Lime_2024-CAKNF-004659,103,199,41.862816,-122.710066,14524.1,14.524,1
Linda_2024-CAMMU-025337,675,338,37.235872,-119.517639,913.6,0.914,1
Line_2024-CABDF-012520,1062,477,34.116803,-117.158614,9732.4,9.732,1
Lion_2024-CASNF-000946,645,380,37.584346,-119.123708,9405.9,9.406,1
Lisa_2024-CAANF-242066,991,356,34.511274,-118.599308,13956.5,13.956,1
Little_2024-CAANF-241849,1019,375,34.302957,-118.336406,9277.5,9.278,1
Little_2024-CAKNF-003131,90,143,41.833451,-123.40961,38350.1,38.35,0
Little_2024-CALAC-211628,1018,374,34.309786,-118.349205,7974.3,7.974,1
Little_2024-CAPNF-001091,362,256,39.770937,-121.264439,18452.9,18.453,1
Log_2024-CASHF-000146,153,226,41.499962,-122.234824,11570.8,11.571,1
Logging_Fire_2024-CAMDF-001049,235,308,40.98661,-121.030506,2412.4,2.412,1
Lone_2024-CABDF-009497,1040,453,34.266439,-117.458857,6970.6,6.971,1
Long_2024-CABDF-014560,1045,452,34.220597,-117.459554,3864.4,3.864,1
Long_2024-CACNF-002802,1109,443,33.640657,-117.428678,9045.7,9.046,1
Long_2024-CASHF-001059,203,164,40.919376,-122.799334,26933.1,26.933,1
Long_2024-CASQF-001281,855,422,35.832193,-118.180046,20696.1,20.696,1
Lookout_2024-CAINF-001757,626,398,37.786864,-118.968609,9019.2,9.019,1
Loon_2024-CAENF-018656,468,313,38.981602,-120.324204,24301.8,24.302,1
Loon_2024-CAENF-025020,467,313,38.990274,-120.326864,23419.3,23.419,1
Loop_2024-CAINF-000654,636,394,37.691474,-118.989275,7736.9,7.737,1
Lower_2024-CAENF-013979,520,308,38.519575,-120.243516,16977.0,16.977,1
Lower_2024-CASNF-000705,690,362,37.154905,-119.2157,7387.6,7.388,1
Lukens_2024-CAANF-241820,1029,387,34.238425,-118.187186,5738.6,5.739,1
Lunch_2024-CATNF-001045,394,315,39.627345,-120.500976,12958.0,12.958,1
Luther_2024-CATMU-022161,495,335,38.795102,-120.004214,34622.2,34.622,0
Lyons_2024-CACNF-002195,1221,494,32.744696,-116.677031,9393.3,9.393,1
Lyons_2024-CAENF-023259,486,321,38.842918,-120.18605,34368.8,34.369,0
Lyons_2024-CASTF-000827,564,308,38.137588,-120.129408,10608.9,10.609,1
Lytle_2024-CABDF-008512,1036,446,34.28864,-117.541807,9242.8,9.243,1
Mace_2024-CAAEU-021087,484,284,38.778962,-120.609361,7764.3,7.764,1
Mad_Rock_2024-CASRF-000359,236,92,40.456238,-123.524588,11761.7,11.762,1
Maddalena_2024-CAPNF-000657,378,335,39.810088,-120.315788,11197.9,11.198,1
Madrone_2024-CATNF-000478,397,258,39.473204,-121.142734,7267.6,7.268,1
Main_2024-CATNF-001408,391,321,39.666605,-120.440596,11435.8,11.436,1
Manzanita_2024-CAANF-242218,1025,442,34.377924,-117.60685,5279.1,5.279,1
Manzanita_2024-CAINF-001157,813,420,36.196236,-118.294118,20076.3,20.076,1
Maple_2024-CAANF-243443,1025,386,34.271608,-118.206217,2829.3,2.829,1
Marina_2024-CASQF-001396,869,391,35.64899,-118.48686,7236.0,7.236,1
Maxon_2024-CASNF-000940,708,394,37.062967,-118.819004,33306.0,33.306,0
Mcculloh_2024-CAENF-021466,468,294,38.939761,-120.539282,11120.9,11.121,1
Mckenzie_2024-CASHF-001018,207,223,41.02879,-122.102605,5035.1,5.035,1
Mckinstry_2024-CAENF-019734,459,315,39.064029,-120.325508,18231.5,18.232,1
Mclain_2024-CATNF-000486,397,259,39.475486,-121.131349,8100.0,8.1,1
Mcleod_2024-CAINF-000910,644,388,37.609443,-119.036993,2393.7,2.394,1
Mcnair_2024-CAPNF-000934,387,317,39.692404,-120.497263,9911.4,9.911,1
Meadow_2024-CAENF-019852,518,331,38.586736,-119.98966,12328.2,12.328,1
Meadow_2024-CAKNF-001865,94,144,41.801833,-123.384619,40586.0,40.586,0
Meadow_2024-CAPNF-000360,348,277,39.939911,-121.063827,6665.2,6.665,1
Meadow_2024-CASTF-002049,534,321,38.426221,-120.060869,6815.4,6.815,1
Meadow_2024-CATNF-001058,416,311,39.427918,-120.486678,10750.2,10.75,1
Merrill_2024-CATNF-001451,414,346,39.521952,-120.09289,7210.2,7.21,1
Mesa_2024-CABDF-004531,1033,452,34.326169,-117.483597,12599.9,12.6,1
Meyers_2024-CABDF-007436,1046,453,34.213648,-117.44686,4816.7,4.817,1
Middle_2024-CAPNF-000738,335,315,40.138102,-120.664049,22952.1,22.952,1
Midnight_2024-CAKNF-008589,94,160,41.842388,-123.197094,38430.0,38.43,0
Mike_2024-CALPF-002094,949,327,34.821186,-119.002104,1463.1,1.463,1
Milcha_2024-CACNF-002764,1208,494,32.859526,-116.700911,12920.0,12.92,1
Milford_2024-CAPNF-000276,358,331,39.974558,-120.416389,16842.6,16.843,1
Mill_2024-CABDF-007176,1054,500,34.22883,-116.928193,3165.8,3.166,1
Mill_2024-CALPF-000981,942,311,34.849967,-119.189681,2639.0,2.639,1
Mill_2024-CAPNF-000832,381,316,39.74215,-120.52515,8042.4,8.042,1
Mill_2024-CATNF-000939,401,265,39.454577,-121.05185,3624.0,3.624,1
Miller_2024-CAMDF-000945,198,318,41.328888,-121.022198,12426.9,12.427,1
Mine_2024-CAPNF-001477,328,294,40.151364,-120.92529,10221.8,10.222,1
Mine_2024-CASNF-000951,633,322,37.567808,-119.79856,6732.2,6.732,1
Miners_2024-CACNF-002617,1209,500,32.861243,-116.635865,9787.8,9.788,1
Mission_2024-CAMMU-024236,676,341,37.233426,-119.481976,2851.1,2.851,1
Mnf1_2024-CALNU-019072,375,104,39.29629,-122.954587,15815.3,15.815,1
Modin_2024-CASHF-001020,215,225,40.964809,-122.054902,4909.4,4.909,1
Mohawk_2024-CAPNF-000665,375,308,39.7763,-120.633226,2983.5,2.983,1
Monkey_2024-CAANF-242139,1023,392,34.300725,-118.146224,8979.6,8.98,1
Moon_2024-CAANF-242974,1031,419,34.281959,-117.840885,8434.7,8.435,1
Moon_2024-CALNF-000997,241,274,40.85652,-121.408046,28472.8,28.473,1
Moonshine_2024-CATNF-000243,406,260,39.399986,-121.094782,5555.7,5.556,1
Moore_2024-CASTF-001052,601,305,37.809687,-120.068352,7064.7,7.065,1
Morris_2024-CAANF-242830,1040,416,34.197194,-117.854562,5274.0,5.274,1
Morris_2024-CALAC-271876,1041,414,34.18462,-117.87389,5083.4,5.083,1
Morris_2024-CASHF-000448,194,153,40.969182,-122.955208,28146.9,28.147,1
Mosquito_2024-CAAEU-022315,478,277,38.815362,-120.704519,3826.2,3.826,1
Mosquito_2024-CATNF-000771,455,283,39.027924,-120.698874,9730.3,9.73,1
Motor_2024-CAANF-243087,972,345,34.655931,-118.758321,8766.4,8.766,1
Mount_2024-CALPF-002316,950,331,34.820498,-118.956892,3923.0,3.923,1
Mountain_2024-CATNF-000760,401,268,39.46139,-121.017696,3350.4,3.35,1
Mouse_2024-CAKNF-006814,148,144,41.340301,-123.207456,39273.8,39.274,0
Mp_243-16_Pinc_2024-CARRU-197199,1101,504,33.82161,-116.795213,3483.7,3.484,1
Mud_2024-CAMDF-000496,138,312,41.832661,-121.27155,22850.5,22.85,1
Mumbo_2024-CASHF-000581,184,185,41.134018,-122.61556,26928.0,26.928,1
Muse_2024-CAKNF-006808,123,158,41.589367,-123.125507,20458.4,20.458,1
Myrtle_2024-CASRF-000727,77,92,41.812639,-124.050438,12893.2,12.893,1
Mystery_2024-CASNF-000889,692,373,37.160022,-119.089133,14815.4,14.815,1
N_Hwy_138___Old_Mill_Rd_2024-CABDU-010726,1044,468,34.258866,-117.290344,3279.4,3.279,1
Non_Reportable_2024-CAANF-241146,988,379,34.582666,-118.359087,8315.5,8.315,1
North_2024-CAPNF-001479,328,293,40.149098,-120.93679,10099.2,10.099,1
North_2024-CASTF-001411,521,331,38.560677,-119.981903,10182.2,10.182,1
North_2024-CATNF-001110,422,319,39.393575,-120.379304,14623.0,14.623,1
Northern_2024-CAMDF-000879,164,311,41.606168,-121.205131,8201.8,8.202,1
Nose_2024-CASRF-000338,182,99,40.935407,-123.618701,11631.5,11.631,1
Nutmeg_2024-CASNF-000953,626,318,37.620194,-119.860523,8673.7,8.674,1
O_Brien_2024-CASHF-000939,227,198,40.796679,-122.331035,14477.1,14.477,1
Oak_2024-CAANF-240330,992,372,34.533929,-118.425664,11932.4,11.932,1
Oak_2024-CALPF-002314,989,329,34.475111,-118.892841,17279.8,17.28,1
Oaks_2024-CABDF-016085,1032,454,34.338672,-117.464183,13265.5,13.265,1
Old_2024-CABTU-006472,389,248,39.519409,-121.27913,1876.2,1.876,1
Old_2024-CASRF-000385,137,123,41.381049,-123.487815,27311.9,27.312,1
Olga_2024-CAANF-243956,991,363,34.525057,-118.524284,16165.5,16.165,1
Onion_2024-CATNF-001280,436,316,39.26563,-120.375734,16071.5,16.071,1
Oregon_2024-CAPNF-001514,394,252,39.485401,-121.219475,7249.6,7.25,1
Oregon_2024-CASHU-007131,218,145,40.743708,-122.971684,2904.7,2.905,1
Orosco_2024-CACNF-001338,1177,485,33.117286,-116.853397,6272.3,6.272,1
Osborne_2024-CASTF-001964,531,324,38.458746,-120.034877,3539.2,3.539,1
Overlook_2024-CAANF-242134,1024,389,34.286171,-118.176225,5858.3,5.858,1
Overlook_2024-CACNF-001752,1209,518,32.892655,-116.446173,2367.6,2.368,1
Owens_River_2024-CAINF-001553,632,397,37.732482,-118.965385,8494.2,8.494,1
Owl_2024-CASNF-000945,676,346,37.243846,-119.426581,7850.0,7.85,1
Owl_2024-CASRF-000935,144,114,41.298274,-123.569446,15926.5,15.927,1
Packsaddle_2024-CASQF-001250,840,402,35.924553,-118.431099,15039.2,15.039,1
Paddle_2024-CASRF-000778,73,118,41.914351,-123.75958,13376.5,13.377,1
Palen_2024-CATNF-000883,395,333,39.658355,-120.292522,17542.0,17.542,1
Paloma_2024-CAANF-244637,1023,385,34.287232,-118.221086,2495.4,2.495,1
Pancake_2024-CAPNF-000473,374,278,39.717483,-120.979113,2305.9,2.306,1
Panoramic_2024-CABDF-001975,1113,509,33.724621,-116.719228,2915.1,2.915,1
Park_Creek_Rd___Sly_Park_Rd_2024-CAAEU-009199,488,288,38.753167,-120.553509,10788.2,10.788,1
Pass_2024-CASQF-001363,749,388,36.692705,-118.790139,21380.9,21.381,1
Patricks_2024-CASRF-000944,69,113,41.9355,-123.831736,12324.5,12.324,1
Patterson_2024-CAMDF-000408,229,381,41.202013,-120.195986,30946.2,30.946,1
Patterson_2024-CATNF-001415,436,316,39.26563,-120.375734,16071.5,16.071,1
Peak_2024-CASTF-002313,556,327,38.248,-119.936932,10014.8,10.015,1
Pearl_2024-CAENF-019645,479,317,38.894939,-120.249755,29281.3,29.281,1
Peavine_2024-CAENF-030576,485,298,38.80125,-120.448615,12853.3,12.853,1
Pecks_2024-CAPNF-001478,328,292,40.146831,-120.948289,10074.8,10.075,1
Pelona_2024-CAANF-243346,992,370,34.530017,-118.447107,12636.6,12.637,1
Pencil_2024-CAMDF-000481,157,372,41.805184,-120.507939,14951.3,14.951,1
Pendola_2024-CATNF-000345,398,262,39.473682,-121.094391,7417.9,7.418,1
Perdew_2024-CABDF-014445,1039,454,34.277088,-117.450156,8384.7,8.385,1
Perkins_2024-CASNF-000978,689,374,37.188242,-119.085178,14007.5,14.008,1
Phipps_2024-CAENF-019712,474,326,38.957919,-120.16108,36686.6,36.687,0
Phipps_2024-CATMU-019712,473,328,38.970941,-120.141062,36937.0,36.937,0
Picket_2024-CAENF-026879,483,314,38.85369,-120.27311,26857.4,26.857,1
Pickett_2024-CASRF-000557,251,99,40.345776,-123.396359,2776.6,2.777,1
Picnic_2024-CACNF-002561,1212,521,32.871338,-116.409115,2592.3,2.592,1
Piedras_2024-CALPF-001480,975,308,34.555268,-119.148481,10860.7,10.861,1
Pine_2024-CALPF-002058,946,320,34.833275,-119.084009,5228.6,5.229,1
Pine_2024-CATNF-000921,420,273,39.308399,-120.908102,8508.7,8.509,1
Pinecrest_2024-CASTF-000673,561,322,38.193823,-119.980228,4553.0,4.553,1
Pines_2024-CAANF-242216,1021,431,34.392475,-117.73284,4621.9,4.622,1
Pinewood_2024-CABDF-007893,1103,508,33.81107,-116.748799,1705.3,1.705,1
Pipe_2024-CAANF-242836,1023,387,34.291093,-118.199699,4181.6,4.182,1
Pipeline_2024-CASHF-000628,249,116,40.405758,-123.207628,14606.1,14.606,1
Pipi_2024-CAENF-018817,511,294,38.567015,-120.424769,7412.3,7.412,1
Pit_2024-CALPF-002505,942,316,34.860141,-119.135921,2305.5,2.306,1
Pitman_2024-CABDF-009013,1041,454,34.259491,-117.446155,7094.5,7.095,1
Piute_2024-CASTF-002034,568,336,38.162912,-119.805464,20163.0,20.163,1
Plantation_2024-CAMDF-000415,156,386,41.845001,-120.345632,4898.5,4.898,1
Plenty_2024-CAANF-242169,997,363,34.472459,-118.511464,15995.7,15.996,1
Point_2024-CAMDF-000395,140,304,41.796846,-121.359699,19466.2,19.466,1
Point_2024-CASHU-006836,221,261,40.998513,-121.61857,18776.7,18.777,1
Point_2024-CASQF-001303,870,393,35.644169,-118.462917,6033.1,6.033,1
Poison_2024-CALNF-005125,268,283,40.644438,-121.22451,14106.4,14.106,1
Poison_2024-CASNF-001054,682,387,37.275822,-118.957639,25481.8,25.482,1
Poison_2024-CASQF-001232,837,403,35.952784,-118.426829,17075.7,17.076,1
Poker_2024-CAKNF-006795,75,138,41.948753,-123.518272,32102.4,32.102,0
Porka_2024-CASTF-001365,552,347,38.325419,-119.72254,29356.2,29.356,1
Portal_2024-CAANF-242662,976,375,34.680082,-118.42759,467.0,0.467,1
Portal_2024-CAINF-002022,790,430,36.417152,-118.235443,20838.8,20.839,1
Portuguese_2024-CAKNF-006636,91,157,41.86045,-123.242167,42498.2,42.498,0
Poso_2024-CATUU-000791,849,381,35.80428,-118.640002,7847.1,7.847,1
Post_2024-CASHF-000586,248,118,40.419339,-123.18782,16770.9,16.771,1
Power_2024-CAMMU-023174,685,341,37.155006,-119.460171,9534.6,9.535,1
Power_2024-CASNF-001545,722,361,36.873691,-119.150748,8359.4,8.359,1
Power_2024-CASQF-001097,883,363,35.470919,-118.759852,4067.2,4.067,1
Powerhouse_2024-CAANF-242656,985,371,34.593349,-118.451309,6212.8,6.213,1
Propane_2024-CASQF-001598,898,399,35.410643,-118.336599,17857.7,17.858,1
Prospect_2024-CAPNF-000095,387,305,39.665733,-120.634441,8137.3,8.137,1
Prospect_2024-CASHF-001019,206,224,41.039784,-122.094053,3621.2,3.621,1
Prosser_2024-CATNF-000497,426,338,39.400465,-120.152101,12437.8,12.438,1
Provo_2024-CASTF-000370,577,298,38.003027,-120.207854,2637.9,2.638,1
Punch_2024-CASNF-000934,704,394,37.097904,-118.828344,34010.2,34.01,0
Quartz_2024-CASNF-001057,645,352,37.526447,-119.435333,26809.2,26.809,1
Rail_2024-CAPNF-000256,378,333,39.805692,-120.338704,9235.3,9.235,1
Rainbow_2024-CASHF-000869,249,114,40.400732,-123.230591,12648.6,12.649,1
Ramp_2024-CATNF-000446,427,341,39.398311,-120.115245,10432.3,10.432,1
Ramparts_2024-CATMU-021980,451,329,39.164001,-120.187925,19295.7,19.296,1
Ranch_2024-CATNF-001414,391,320,39.664395,-120.452028,11735.7,11.736,1
Rancheria_2024-CACNF-002722,1213,520,32.860767,-116.417844,2463.7,2.464,1
Range_2024-CAANF-243749,1035,419,34.246808,-117.832706,6753.9,6.754,1
Rattlesnake_2024-CASTF-001325,540,313,38.356823,-120.135259,6944.8,6.945,1
Raymond_2024-CASNF-001072,645,335,37.490848,-119.62433,11146.3,11.146,1
Raywood_2024-CABDF-012213,1076,508,34.049196,-116.800246,1806.2,1.806,1
Red_2024-CASHF-000767,173,229,41.3354,-122.137534,4863.6,4.864,1
Red_2024-CATNF-000906,439,318,39.244017,-120.344941,17842.0,17.842,1
Red_2024-CATNF-001349,451,301,39.102555,-120.505699,4625.6,4.626,1
Redgrove_2024-CASQF-001170,820,389,36.073911,-118.617631,24885.0,24.885,1
Redinger_2024-CASNF-001840,682,345,37.189477,-119.423145,9171.2,9.171,1
Redonda_2024-CABDF-015968,1042,492,34.320154,-117.037249,13272.3,13.272,1
Redwood_2024-CASRF-000862,77,92,41.812639,-124.050438,12893.2,12.893,1
Reeves_2024-CAKNF-006815,88,177,41.936466,-123.017263,37731.3,37.731,0
Refugio_2024-CALPF-002117,961,225,34.504942,-120.068411,3793.8,3.794,1
Remann_2024-CALNF-005700,260,266,40.674112,-121.44471,10573.0,10.573,1
Reservoir_2024-CAANF-243574,1041,413,34.182726,-117.884575,4852.3,4.852,1
Resort_2024-CACNF-002865,1143,490,33.426202,-116.864404,7550.7,7.551,1
Rest_2024-CAINF-001411,641,395,37.649888,-118.966153,6217.8,6.218,1
Rest_2024-CALNF-005560,277,292,40.587399,-121.094252,15411.5,15.411,1
Reynolds_2024-CASRF-000287,132,123,41.42375,-123.504277,30778.3,30.778,1
Ridge_2024-CABDF-010876,1098,502,33.84451,-116.822236,310.8,0.311,1
Ridge_2024-CANEU-030573,455,280,39.021225,-120.732844,6778.6,6.779,1
Ridge_2_2024-CASRF-000580,194,104,40.845693,-123.521888,17956.4,17.956,1
Rim_2024-CABDF-000408,1047,466,34.228791,-117.305802,1166.6,1.167,1
River_2024-CAANF-242928,1039,415,34.204089,-117.867293,3860.3,3.86,1
River_2024-CASHF-000226,215,197,40.897305,-122.379626,5768.4,5.768,1
River_Park_2024-CAKNF-009213,95,145,41.795834,-123.369591,41884.7,41.885,0
Road_2024-CAANF-243400,1024,386,34.280386,-118.208304,2903.6,2.904,1
Rock_2024-CABDF-009734,1041,476,34.299908,-117.210623,7807.4,7.807,1
Rock_2024-CALPF-002208,963,249,34.538234,-119.807137,14008.5,14.009,1
Rock_2024-CAMDF-000170,215,388,41.338635,-120.153511,39559.9,39.56,0
Rock_2024-CASHF-000761,217,160,40.789493,-122.801566,16083.3,16.083,1
Rock_2024-CASNF-000717,717,372,36.939804,-119.041119,12181.1,12.181,1
Rock_2024-CASRF-000607,136,134,41.417587,-123.363024,36905.4,36.905,0
Rocky_2024-CATNF-001017,427,346,39.409156,-120.058254,7234.9,7.235,1
Rodeo_2024-CASQF-001344,833,426,36.032726,-118.184433,6382.5,6.382,1
Rodgers_2024-CASNF-001798,720,372,36.913617,-119.034065,13705.0,13.705,1
Root_2024-CASHF-001002,174,206,41.271151,-122.402588,9612.6,9.613,1
Rosa_2024-CABDF-017160,1100,511,33.84285,-116.722518,3797.5,3.797,1
Round_2024-CABDF-007414,1108,512,33.77404,-116.696731,3350.8,3.351,1
Round_2024-CAPNF-000719,332,290,40.107725,-120.959947,6476.6,6.477,1
Royal_2024-CATNF-000855,438,312,39.239491,-120.415821,13252.4,13.252,1
Rru_Cove_2024-CABDF-014860,1106,508,33.784606,-116.743113,2418.2,2.418,1
Rru_Howard_2024-CABDF-008044,1130,507,33.57108,-116.708472,11457.9,11.458,1
Rubbish_2024-CAANF-240976,1038,424,34.229876,-117.773121,8269.3,8.269,1
Ruby_2024-CAANF-242657,985,370,34.59139,-118.462039,6946.2,6.946,1
Rucker_2024-CATNF-000985,420,296,39.359971,-120.646568,9458.3,9.458,1
Ruffey_2024-CAKNF-005725,147,166,41.404029,-122.954423,22341.7,22.342,1
Runner_2024-CAANF-242659,985,371,34.593349,-118.451309,6212.8,6.213,1
Runner_2_2024-CAANF-243959,985,370,34.59139,-118.462039,6946.2,6.946,1
Saddle_2024-CAPNF-001253,379,282,39.683309,-120.919419,5404.6,5.405,1
Salt_2024-CAENF-017809,523,310,38.497892,-120.213172,13967.5,13.967,1
Sand_2024-CATNF-000885,425,318,39.365374,-120.382598,13385.0,13.385,1
Sanhedrin_2024-CAMNF-001449,357,106,39.455608,-122.986612,11633.1,11.633,1
Sardine_2024-CASTF-001400,553,341,38.303976,-119.787409,24019.2,24.019,1
Scenic_2024-CAINF-000736,638,393,37.671988,-118.995636,5612.4,5.612,1
Scotland_2024-CABDF-012756,1043,449,34.232635,-117.495648,2172.1,2.172,1
Scott_2024-CABDF-014959,1043,450,34.234489,-117.48495,2728.9,2.729,1
Seeley_2024-CABDF-015160,1044,468,34.258866,-117.290344,3279.4,3.279,1
Seiad_2024-CAKNF-007154,93,163,41.858507,-123.1652,38052.5,38.053,0
Sepulveda_2024-CABDF-009699,1052,467,34.186609,-117.285206,3209.7,3.21,1
Shake_2024-CAMDF-000947,195,327,41.375319,-120.925688,7331.3,7.331,1
Shanty_2024-CASRF-000614,246,92,40.370767,-123.492574,11263.3,11.263,1
Sheep_2024-CABDF-011109,1037,454,34.294684,-117.45416,9530.0,9.53,1
Sheep_2024-CASHF-000789,215,182,40.860748,-122.55335,10818.2,10.818,1
Sheephead_2024-CACNF-001245,1221,513,32.777911,-116.477081,8238.6,8.239,1
Sheering_2024-CASTF-001060,577,317,38.044051,-119.995382,13609.5,13.609,1
Shell_2024-CASQF-001024,747,385,36.704147,-118.827795,17939.6,17.94,1
Shelley_2024-CATMU-030116,479,333,38.9297,-120.06866,40607.5,40.608,0
Shelly_2024-CAKNF-005159,138,159,41.463554,-123.065103,21296.4,21.296,1
Sherwin_2024-CAINF-001851,643,395,37.632437,-118.961373,6296.4,6.296,1
Shinn_2024-CASNF-000977,689,388,37.216748,-118.930021,27230.2,27.23,1
Shoe_2024-CASHF-000996,218,220,40.927037,-122.103754,10735.0,10.735,1
Shore_2024-CATNF-001163,427,342,39.400483,-120.103848,9671.4,9.671,1
