fire_name,grid_row,grid_col,fire_lat,fire_lon,min_dist_to_camera_m,min_dist_to_camera_km,detected
Feldmiller_2021-CASRF-000413,239,94,40.435687,-123.492014,11726.0,11.726,1
Fisher_2021-CASHF-000647,199,199,41.03953,-122.406033,13540.2,13.54,1
Fork_2021-CASRF-000270,187,99,40.892711,-123.602391,11048.8,11.049,1
Frazier_2021-CALPF-000952,955,328,34.770704,-118.978102,939.7,0.94,1
French_2021-CATNF-001393,409,320,39.50844,-120.403067,21944.1,21.944,1
GABRIEL_2021-CAANF-001318,1040,415,34.195302,-117.865249,4638.9,4.639,1
GAGGS_2021-CASNF-001725,661,343,37.368282,-119.496287,11644.4,11.644,1
GALLOWAY_2021-CATNF-000698,395,286,39.553948,-120.829255,545.9,0.546,1
GAP_2021-CASTF-001059,563,314,38.159232,-120.064767,4984.4,4.984,1
GARDEN_2021-CAKNF-006380,149,145,41.334269,-123.192571,38944.6,38.945,0
GARDEN_2021-CASQF-002738,879,374,35.527828,-118.649416,6268.1,6.268,1
GEM__2021-CAINF-002224,625,381,37.760793,-119.160851,8975.3,8.975,1
GILMAN_2021-CASHF-001271,224,199,40.824867,-122.328694,14039.2,14.039,1
GINGER_BREAD_2021-CABDF-018471,1102,509,33.821664,-116.74004,1657.0,1.657,1
GLACIER_NORTH_2021-CAINF-001732,706,430,37.152244,-118.42489,28547.0,28.547,1
GLACIER__2021-CAINF-001723,707,430,37.143499,-118.4226,28553.1,28.553,1
GLADE_2021-CAKNF-006405,85,192,41.999607,-122.850719,25378.6,25.379,1
GLASS_2021-CAINF-000874,629,396,37.756618,-118.983744,6720.7,6.721,1
GOBBI_2021-CAENF-023392,483,306,38.836177,-120.363545,19123.1,19.123,1
GOLDEN_2021-CAANF-002886,977,347,34.616116,-118.726007,3615.1,3.615,1
GOLD_2021-CASHF-000580,185,172,41.093422,-122.763404,33509.6,33.51,0
GOODALE_2021-CAINF-001466,727,433,36.974459,-118.343792,32863.9,32.864,0
GOOSEBERRY__2021-CASNF-000626,654,340,37.422977,-119.54669,16834.5,16.835,1
GORDONS_2021-CAKNF-002282,97,149,41.788907,-123.31612,42364.8,42.365,0
GRAHAM_2021-CAKNF-006462,160,142,41.232631,-123.19183,40213.6,40.214,0
GRAND_VIEW_2021-CABDF-012129,1056,501,34.212998,-116.913613,2032.5,2.032,1
GRAPVINE_2021-CABDF-006945,1048,453,34.19605,-117.442867,3485.0,3.485,1
GRASSY_2021-CASHF-000618,224,111,40.607039,-123.344578,10946.6,10.947,1
GRASS_2021-CATMU-018337,495,335,38.795102,-120.004214,34622.2,34.622,0
GRAVEL__2021-CAMDF-002888,154,386,41.862306,-120.351419,6892.7,6.893,1
GRAVEYARD_2021-CAANF-002217,1022,379,34.284399,-118.287334,4987.6,4.988,1
GRAYS_2021-CAINF-002723,750,435,36.777104,-118.269757,23858.4,23.858,1
GRAYS__2021-CABDF-011709,1048,496,34.27451,-116.982684,9472.0,9.472,1
GREENWOOD_2021-CABDF-010939,1040,453,34.266439,-117.458857,6970.6,6.971,1
GREY_2021-CASNF-000381,659,340,37.379429,-119.534462,12027.1,12.027,1
GRIZZLY_2021-CASNF-001239,660,350,37.391593,-119.421022,17350.3,17.35,1
GROUSE_2021-CAKNF-003646,165,147,41.202428,-123.117592,46036.0,46.036,0
GROUSE__2021-CASTF-001968,568,331,38.152254,-119.861508,15753.2,15.753,1
GROUT_2021-CABDF-011710,1048,495,34.272709,-116.993395,9783.9,9.784,1
GROVE_2021-CATNF-001750,428,307,39.315107,-120.499669,4108.0,4.108,1
GULCH_2021-CAANF-003619,989,365,34.546518,-118.507119,13348.5,13.348,1
GULCH_2021-CAINF-001453,594,395,38.059816,-119.07952,34868.7,34.869,0
GULCH_2021-CASHF-001073,247,115,40.420362,-123.225435,14170.8,14.171,1
GULCH_KRRD_2021-CASQF-002361,875,386,35.586597,-118.527972,13638.3,13.638,1
GUM__2021-CASTF-001887,564,333,38.191296,-119.849246,15951.9,15.952,1
GUNN_2021-CABDF-014268,1034,456,34.324778,-117.438752,10504.5,10.505,1
Genesee_2021-CAPNF-000668,341,300,40.052527,-120.819667,8280.7,8.281,1
Gibraltar_2021-CALPF-001128,967,258,34.522171,-119.701723,6741.7,6.742,1
Gifford_2021-CALPF-001818,897,231,35.075553,-120.153728,10688.5,10.689,1
Gold_2021-CACNF-001588,1208,494,32.859526,-116.700911,12920.0,12.92,1
Gold__2021-CAPNF-003260,385,305,39.683047,-120.63995,10027.9,10.028,1
Gomez_2021-CACNF-003031,1147,481,33.374834,-116.952225,5449.7,5.45,1
Granite_2021-CASHF-000774,209,160,40.858058,-122.826725,20089.1,20.089,1
Grassy_2021-CASRF-000451,76,105,41.855067,-123.901718,3474.5,3.474,1
Greenhorn_2021-CAPNF-000421,357,301,39.916391,-120.763391,9933.4,9.933,1
Gregg_2021-CASRF-000312,180,94,40.939659,-123.68303,8349.8,8.35,1
Grizzly_2021-CAPNF-000697,368,324,39.872464,-120.469224,4841.2,4.841,1
H-1_CABLE_2021-CALNF-002461,242,281,40.864129,-121.323841,24652.2,24.652,1
H-1_MOON_2021-CALNF-003400,239,279,40.885368,-121.355906,23530.7,23.531,1
H-3_FORD_2021-CALNF-002493,270,259,40.571606,-121.496223,10054.9,10.055,1
H-3_LOST_2021-CALNF-003447,268,260,40.591177,-121.490553,9299.5,9.3,1
H-4_UNION_2021-CALNF-002511,243,288,40.871671,-121.239622,21840.3,21.84,1
H-5_CINDER_2021-CALNF-002519,242,256,40.805888,-121.613863,15446.1,15.446,1
HALLS_2021-CAMDF-003039,178,383,41.647977,-120.317596,17463.4,17.463,1
HAMBONE_2021-CASHF-001233,183,273,41.353962,-121.593101,11904.4,11.904,1
HARDEN_2021-CASTF-001794,605,317,37.800674,-119.924402,1681.0,1.681,1
HARDEN_2__2021-CASTF-001795,605,317,37.800674,-119.924402,1681.0,1.681,1
HARRIS_2021-CATNF-001509,401,295,39.522218,-120.710051,9535.1,9.535,1
HARWOOD_2021-CAANF-004254,1035,440,34.286255,-117.608043,10613.9,10.614,1
HATCHERY_2021-CABDF-014811,1056,511,34.230872,-116.806559,1344.0,1.344,1
HATHAWAY_2021-CABDF-010788,1062,502,34.161908,-116.89131,6042.5,6.042,1
HAYFORK_2021-CASHU-008170,234,135,40.581749,-123.036492,6719.7,6.72,1
HAYPRESS_2021-CAKNF-006414,174,153,41.140429,-123.019001,47460.8,47.461,0
HAZEL_2021-CAAEU-015966,491,289,38.72938,-120.534215,13840.3,13.84,1
HEBRON_2021-CAKNF-003605,133,250,41.729557,-122.016035,22279.8,22.28,1
HENRY_2021-CASTF-001280,534,339,38.464875,-119.858365,17060.6,17.061,1
HIDDEN__2021-CAANF-003478,1022,393,34.311427,-118.13761,10182.8,10.183,1
HIGHLAND__2021-CASTF-001735,526,341,38.538675,-119.856355,17862.3,17.862,1
HIGHWAY_2021-CABDF-014988,1032,452,34.334966,-117.485605,13555.2,13.555,1
HIGH_POINT_2021-CAKNF-006402,162,146,41.225584,-123.138884,44468.2,44.468,0
HILL_2021-CAANF-003660,992,393,34.574732,-118.200406,3253.3,3.253,1
HILL_2021-CABDF-004239,1032,456,34.342374,-117.442759,12264.0,12.264,1
HILL_2021-CASHF-000537,179,220,41.262161,-122.22388,4424.6,4.425,1
HILL_2021-CASTF-001910,537,324,38.406631,-120.019394,8554.5,8.555,1
HILTON_2021-CAINF-001144,662,410,37.496922,-118.749229,29294.1,29.294,1
HIRAM_2021-CASTF-002595,539,338,38.419282,-119.856819,18707.3,18.707,1
HOBART__2021-CASTF-002083,539,328,38.39786,-119.969274,10367.2,10.367,1
HOGSBACK_2021-CAANF-000137,1041,433,34.220406,-117.670797,4497.5,4.498,1
HOLLY_2021-CABDF-018832,1054,479,34.190898,-117.152917,4773.7,4.774,1
HOME_2021-CATMU-027066,465,327,39.038187,-120.173515,30636.4,30.636,1
HOOPER_KRRD_2021-CASQF-002348,877,387,35.571058,-118.512706,14827.6,14.828,1
HORSE_2021-CAKNF-002220,95,173,41.866552,-123.041307,33395.8,33.396,0
HORSE_2021-CASQF-003069,823,395,36.059555,-118.545345,23425.6,23.426,1
HORSE__2021-CAANF-003639,1008,365,34.379933,-118.466632,5494.7,5.495,1
HOT_2021-CAINF-001450,641,404,37.668156,-118.865784,15190.7,15.191,1
HOT_2021-CASQF-002231,879,377,35.53378,-118.616859,9267.9,9.268,1
HUFFMAN_2021-CAMDF-002376,144,354,41.877064,-120.758426,10076.3,10.076,1
HUMBUG_2021-CALNF-005233,326,249,40.065455,-121.447914,11100.8,11.101,1
HUSKER_2021-CABDF-011130,1101,508,33.828713,-116.752592,659.0,0.659,1
HWY_18____HWY_189_2021-CABDU-017482,1049,472,34.222168,-117.237647,1139.7,1.14,1
Hallett_2021-CAPNF-001068,327,321,40.220735,-120.617342,25179.0,25.179,1
Hallyeyaaw_2021-CACNF-002813,1175,492,33.14737,-116.783169,2735.7,2.736,1
Hart_2021-CAPNF-001527,367,265,39.748381,-121.147392,14171.0,14.171,1
Hartman__2021-CAPNF-000997,362,265,39.791572,-121.161547,17699.8,17.7,1
Henshaw_2021-CACNF-002366,1166,496,33.233897,-116.757665,5004.2,5.004,1
Hi_2021-CALPF-002405,871,213,35.263124,-120.409627,11714.5,11.715,1
Hlel_Din_2021-CASRF-000201,186,99,40.90125,-123.605651,10987.2,10.987,1
Hobart_2021-CASRF-000588,254,102,40.327705,-123.352431,2237.8,2.238,1
Holland_2021-CAPNF-000689,329,297,40.14951,-120.88796,10237.9,10.238,1
Homestead_2021-CAPNF-000803,352,293,39.941621,-120.869115,3556.3,3.556,1
Honey_2021-CACNF-002374,1224,488,32.707627,-116.734632,2870.3,2.87,1
Humbug_2021-CAPNF-001356,361,323,39.930869,-120.49996,11674.0,11.674,1
ICE_2021-CAENF-015133,484,305,38.825311,-120.372192,18515.2,18.515,1
INTERBAY_2021-CAENF-026980,457,291,39.028411,-120.602858,15092.3,15.092,1
INTERSECTION_2021-CAANF-003983,1021,375,34.28541,-118.3322,8988.0,8.988,1
INTERSTATE_2021-CAANF-002677,983,349,34.567527,-118.691572,3329.2,3.329,1
INYO_CREEK_2021-CAINF-001299,772,436,36.586454,-118.209507,5920.6,5.921,1
IRONWOOD_2021-CABDF-011712,1045,495,34.299139,-116.999244,11570.0,11.57,1
ISLAND_2021-CAKNF-006317,137,151,41.452012,-123.161645,28281.7,28.282,1
Indian_2021-CASHF-000840,216,196,40.88629,-122.388119,5703.0,5.703,1
Ingalls_2021-CAPNF-001370,351,312,39.992946,-120.653907,17972.9,17.973,1
JACKSON_2021-CAKNF-006054,81,148,41.923052,-123.380892,41853.5,41.853,0
JACKSON_2021-CATNF-001277,409,307,39.47969,-120.551315,15238.8,15.239,1
JACK_2021-CAENF-027136,482,324,38.884151,-120.162645,36541.6,36.542,0
JENKS_2021-CABDF-015099,1063,507,34.16203,-116.835894,5499.8,5.5,1
JENNESS__2021-CASTF-002065,564,314,38.150545,-120.062202,5710.3,5.71,1
JENNINGS_2021-CAKNF-005044,163,139,41.199414,-123.216981,37791.4,37.791,0
JOAQUIN_2021-CAINF-001479,634,388,37.69667,-119.061009,5749.7,5.75,1
JONES_2021-CAENF-022004,480,305,38.859996,-120.382817,17450.6,17.451,1
JONES_2021-CAKNF-005026,156,142,41.266843,-123.204778,39877.6,39.878,0
JULY_2021-CAKNF-003631,167,143,41.175269,-123.157608,42684.1,42.684,0
JUNIPER_2021-CAMDF-000781,153,361,41.815096,-120.649361,17728.9,17.729,1
Japatul_2021-CACNF-000210,1211,499,32.841821,-116.642731,12023.8,12.024,1
Johnson_2021-CAPNF-002668,348,292,39.973948,-120.891823,4860.3,4.86,1
Jordan_2021-CAPNF-000609,349,344,40.081167,-120.291677,4573.7,4.574,1
KAISER_2021-CASNF-000351,669,364,37.342154,-119.243859,13850.3,13.85,1
KAMOOK_2021-CASNF-000903,653,333,37.416988,-119.626865,10456.8,10.457,1
KEENBROOK__2021-CABDF-007842,1042,452,34.246992,-117.465555,4887.7,4.888,1
KELLY_2021-CAKNF-006382,150,147,41.330752,-123.166052,37845.6,37.846,0
KELLY__2021-CAMDF-001437,173,352,41.621988,-120.696788,15123.8,15.124,1
KENWOOD__2021-CABDF-007372,1042,454,34.250692,-117.444155,6583.9,6.584,1
KINGFISHER_2021-CABDF-012449,1100,512,33.844619,-116.711859,4742.9,4.743,1
KINNEY__2021-CASHF-001131,210,154,40.834615,-122.892963,14830.9,14.831,1
KNOB_2021-CASQF-003074,819,426,36.155376,-118.215179,15452.2,15.452,1
Kessler_2021-CAPNF-001359,337,308,40.105114,-120.738956,15782.1,15.782,1
Kitchen_2021-CACNF-001839,1225,515,32.746027,-116.44879,10555.0,10.555,1
Knob_2021-CASRF-000795,184,97,40.913206,-123.635284,9168.5,9.169,1
Kumeyaay_2021-CACNF-003422,1215,508,32.822231,-116.54063,10247.8,10.248,1
L-1_WIDOW_2021-CALNF-002521,278,278,40.54663,-121.253237,11920.1,11.92,1
L-2_CHRISTIE_2021-CALNF-004693,289,250,40.386832,-121.544242,3546.9,3.547,1
L-2_CYPRESS_2021-CALNF-003749,286,282,40.486784,-121.183814,20486.6,20.487,1
LAGOON_2021-CAANF-004253,991,357,34.513246,-118.588591,14642.5,14.642,1
LAGO_2021-CAANF-002115,971,345,34.664689,-118.760495,9325.7,9.326,1
LAKECAMP_2021-CASNF-000962,684,376,37.235956,-119.074891,14539.0,14.539,1
LAKESHORE_2021-CASNF-000346,679,367,37.261127,-119.186595,6566.9,6.567,1
LAKE_2021-CASTF-002696,565,331,38.178334,-119.86913,14383.1,14.383,1
LAKE_2021-CATNF-000732,427,297,39.301583,-120.616105,4575.3,4.575,1
LAKIN_2021-CASHF-001235,183,274,41.356309,-121.581414,12589.1,12.589,1
LANCASTER_2021-CAANF-003148,965,352,34.731155,-118.698362,3127.5,3.128,1
LANDING__2021-CAANF-003335,971,345,34.664689,-118.760495,9325.7,9.326,1
LANG_2021-CATNF-001555,426,295,39.305791,-120.641569,6737.0,6.737,1
LARCH_2021-CAENF-008992,491,309,38.773365,-120.308467,25310.6,25.311,1
LASSEN_2021-CASTF-000072,564,314,38.150545,-120.062202,5710.3,5.71,1
LAUER_2021-CAMDF-001446,174,370,41.653701,-120.482144,20741.5,20.742,1
LAVA_2021-CASHF-000949,155,217,41.460981,-122.333769,5968.9,5.969,1
LA_HONDA_2021-CAKNF-005004,147,260,41.633069,-121.855273,32405.6,32.406,0
LA_HONDA_WELL_2021-CAKNF-006467,145,261,41.652649,-121.849715,32960.4,32.96,0
LEE_2021-CAINF-001186,607,386,37.927999,-119.148678,21654.5,21.655,1
LEONA_2021-CAANF-003807,984,384,34.627477,-118.31391,8810.5,8.81,1
LEROY_2021-CABDF-007219,1032,449,34.329399,-117.517736,13021.4,13.021,1
LEWIS__2021-CASTF-000836,575,304,38.033399,-120.145911,1414.0,1.414,1
LIME_2021-CAKNF-006363,105,178,41.7935,-122.95002,23045.9,23.046,1
LINE_2021-CAMDF-001054,141,392,41.988091,-120.318161,20641.8,20.642,1
LINE_2021-CATCU-004017,600,300,37.807591,-120.126648,5352.0,5.352,1
LITTLE_2021-CABDF-012135,1063,515,34.176269,-116.750298,4082.0,4.082,1
LITTLE_MARBLE_2021-CAKNF-007809,125,151,41.554633,-123.200746,26998.8,26.999,1
LITTLE_SWEDEN_1_2021-CASTF-001777,566,310,38.12454,-120.101871,9971.3,9.971,1
LITTLE_SWEDEN_3__2021-CASTF-001782,564,312,38.146231,-120.084606,7159.2,7.159,1
LODGE_2021-CALNF-002298,272,290,40.625989,-121.131866,18984.6,18.985,1
LODGE_2021-CASTF-002426,604,321,37.817913,-119.882303,5289.2,5.289,1
LOGGING_2021-CAINF-000049,707,430,37.143499,-118.4226,28553.1,28.553,1
LOMAR_KRRD_2021-CASQF-002357,893,400,35.456408,-118.336614,19663.7,19.664,1
LOMA__2021-CAANF-002264,1033,391,34.211007,-118.136124,6795.4,6.795,1
LONEY_2021-CATNF-001766,412,299,39.435923,-120.634281,13606.9,13.607,1
LONE_2021-CABDF-010482,1041,453,34.257641,-117.456856,6293.2,6.293,1
LONE_PINE_2021-CABDF-014910,1037,454,34.294684,-117.45416,9530.0,9.53,1
LONG_2021-CAKNF-006470,170,163,41.199615,-122.915621,42871.7,42.872,0
LONG_2021-CASQF-001856,894,396,35.43983,-118.377822,19397.6,19.398,1
LONG_2021-CATNF-001452,431,311,39.297951,-120.446061,9000.4,9.0,1
LONG_2021-CATNF-001958,432,312,39.291491,-120.431989,10414.6,10.415,1
LOOKOUT_2021-CAINF-000738,636,400,37.703681,-118.922332,12566.7,12.567,1
LOONEY_2021-CASTF-000755,575,315,38.057131,-120.022861,12317.0,12.317,1
LOOP_2021-CAINF-002421,635,397,37.706308,-118.958199,10136.4,10.136,1
LOPEZ_2021-CAANF-004215,1019,370,34.293225,-118.389867,7217.7,7.218,1
LOST_2021-CASHF-001199,166,266,41.483828,-121.726642,20449.5,20.449,1
LOVERS_2021-CASHF-000918,220,102,40.618424,-123.461,11183.0,11.183,1
LOWER_2021-CASHF-000451,222,198,40.839621,-122.346432,11804.7,11.805,1
LOWER_BEAR_2021-CAENF-024077,518,307,38.534751,-120.260006,18810.5,18.81,1
LOYALTON_2021-CATNF-000705,400,339,39.628139,-120.210418,18422.3,18.422,1
LOYALTON_2021-CATNF-001784,398,343,39.65421,-120.170067,14377.7,14.378,1
LUMP_2021-CABDF-012137,1058,508,34.207891,-116.834823,1469.2,1.469,1
LUTHER_PASS_CAMPGROUND_LA_2021-CATMU-016173,495,335,38.795102,-120.004214,34622.2,34.622,0
LYNX_2021-CAAEU-000722,488,283,38.742085,-120.609925,11794.8,11.795,1
LYONS_2021-CAENF-017823,490,318,38.801681,-120.209434,32819.8,32.82,0
LYONS_2021-CAENF-020983,485,321,38.851596,-120.188682,34126.8,34.127,0
LYONS_2021-CASTF-000711,568,305,38.096357,-120.152708,6854.8,6.855,1
LYTLE_2021-CABDF-001107,1043,450,34.234489,-117.48495,2728.9,2.729,1
La_Panza_2021-CALPF-001525,864,228,35.356484,-120.264552,8965.5,8.965,1
Lake_2021-CASRF-000559,253,98,40.32614,-123.401465,3857.9,3.858,1
Lakeshore_2021-CASHF-000967,216,196,40.88629,-122.388119,5703.0,5.703,1
Lassic__2021-CASRF-000388,248,91,40.351129,-123.497651,11315.3,11.315,1
Liberty_2021-CAPNF-000250,346,288,39.982186,-120.943343,3281.6,3.282,1
Linton_2021-CASHF-000611,207,174,40.909747,-122.670962,18878.0,18.878,1
Lion_2021-CAENF-011521,465,274,38.921227,-120.773581,7987.2,7.987,1
Lizard_2021-CALPF-001965,966,243,34.499433,-119.864445,9542.2,9.542,1
Locker__2021-CAPNF-000924,384,309,39.700617,-120.596975,11350.8,11.351,1
Logan_2021-CASHF-000606,209,130,40.783244,-123.173436,14404.0,14.404,1
Lone_Rock_2021-CAPNF-001487,323,314,40.239678,-120.70919,17569.7,17.57,1
Love_2021-CACNF-001437,1216,486,32.774751,-116.770396,8162.7,8.163,1
MADRONE_2021-CALNF-003125,276,319,40.657352,-120.784505,12737.7,12.738,1
MAPLE_2021-CAMDF-000589,173,346,41.608444,-120.76732,17203.8,17.204,1
MATTHEWS_2021-CAKNF-003630,165,141,41.187346,-123.187288,40212.7,40.213,0
MAYVAN_2021-CABDF-011658,1056,511,34.230872,-116.806559,1344.0,1.344,1
MCCLOUD_2021-CASKU-005009,185,238,41.253841,-121.995547,12363.0,12.363,1
MCFARLAND_2021-CASHF-001175,259,128,40.350169,-123.038403,8781.1,8.781,1
MCGEE_2021-CAINF-001463,631,420,37.787724,-118.710883,30803.8,30.804,1
MCKINNEY_2021-CATMU-027031,464,328,39.049038,-120.164821,29240.6,29.241,1
MEADOW_2021-CAINF-001930,628,421,37.815928,-118.706812,31696.4,31.696,1
MEADOW_2021-CALNF-003054,278,248,40.476965,-121.599663,14441.4,14.441,1
MEADOW_2021-CATMU-025287,486,343,38.890478,-119.937154,45839.5,45.84,0
MEADOW_2021-CATNF-001518,407,309,39.501449,-120.533968,14224.7,14.225,1
MEDIAN_2021-CAINF-000346,663,424,37.516221,-118.591007,37440.7,37.441,0
MERLE_2021-CAKNF-006606,144,164,41.424718,-122.987403,21112.3,21.112,1
MESA_2021-CABDF-007122,1032,453,34.33682,-117.474894,13847.6,13.848,1
MESA_3_2021-CABDF-008767,1032,453,34.33682,-117.474894,13847.6,13.848,1
MILE__2021-CAANF-003581,1029,387,34.238425,-118.187186,5738.6,5.739,1
MILITARY_2021-CAKNF-003533,148,230,41.552568,-122.20366,9012.9,9.013,1
MILL_2021-CAAEU-022189,494,294,38.714414,-120.469821,17903.6,17.904,1
MILL_2021-CABDF-002317,1066,489,34.103297,-117.022561,9436.7,9.437,1
MINARET__2021-CAINF-001798,639,394,37.665301,-118.982089,5859.5,5.86,1
MINE_2021-CASQF-003078,896,404,35.437916,-118.286719,16991.8,16.992,1
MINNELUSA__2021-CABDF-011730,1050,506,34.274833,-116.871688,1123.9,1.124,1
MITCHELL__2021-CATNF-000742,443,291,39.14967,-120.640755,8591.8,8.592,1
MONUMENT_2021-CASHF-001187,208,116,40.756508,-123.338215,14927.1,14.927,1
MOON_2021-CALNF-004555,291,290,40.461934,-121.076996,20078.8,20.079,1
MORGAN_2021-CAINF-001142,658,410,37.531852,-118.758651,26686.7,26.687,1
MOSQUITO_2021-CATNF-002030,454,292,39.056619,-120.599631,12363.5,12.364,1
MOSS_2021-CASHF-001323,220,203,40.868905,-122.294685,13568.4,13.568,1
MOUNTAIN_2021-CAINF-001691,636,419,37.742056,-118.710222,30650.9,30.651,1
MOUNTAIN__2021-CASQF-001625,815,376,36.091716,-118.770966,22709.5,22.709,1
MUD_2021-CAENF-018046,517,318,38.567343,-120.138743,11765.3,11.765,1
MUD_2021-CASTF-001909,536,328,38.423923,-119.97699,9714.5,9.715,1
MULCH_2021-CAANF-003822,999,371,34.470591,-118.4215,12778.4,12.778,1
MULE_2021-CAENF-019073,499,325,38.738769,-120.106758,28607.6,28.608,1
MURPHY_2021-CAKNF-003632,164,144,41.203448,-123.15567,42888.9,42.889,0
MUSIC_2021-CAKNF-006377,159,154,41.271321,-123.055538,39062.8,39.063,0
MUSSER_2021-CASHU-004517,218,151,40.758626,-122.902401,7876.6,7.877,1
Maddalena_2021-CAPNF-000902,373,336,39.855616,-120.317949,13276.9,13.277,1
Marcos_2021-CALPF-000739,969,248,34.483766,-119.80412,8383.3,8.383,1
Marie_2021-CASHF-000793,259,107,40.297543,-123.279279,8972.5,8.972,1
Mayfair_2021-CASRF-000613,181,98,40.941384,-123.633526,11088.9,11.089,1
Maynard_2021-CASRF-000232,238,94,40.444234,-123.495216,11082.4,11.082,1
McCash_2021-CASRF-000651,119,135,41.565376,-123.407219,43771.3,43.771,0
McCellan_2021-CAPNF-001054,348,330,40.058955,-120.455429,13258.8,13.259,1
McCoy_2021-CACNF-001062,1195,500,32.984903,-116.661608,6761.9,6.762,1
Meadow_2021-CACNF-000100,1109,444,33.6425,-117.418056,8307.5,8.307,1
Meadow_2021-CAPNF-000400,349,277,39.931271,-121.060995,6186.8,6.187,1
Meadow_2_2021-CACNF-003026,1209,517,32.890919,-116.456715,3351.7,3.352,1
Mission_2021-CAPNF-000965,329,296,40.147248,-120.89946,9814.5,9.814,1
Moccasin_2021-CAANF-003415,1022,405,34.33442,-118.009209,12948.4,12.948,1
Montgomery_2021-CAPNF-000441,342,303,40.050632,-120.7824,11441.2,11.441,1
NABLE__2021-CAMDF-001190,187,315,41.416957,-121.089777,1734.0,1.734,1
NAUFUS_2021-CASHF-001225,241,110,40.459108,-123.301892,12240.7,12.241,1
NELSON_2021-CASQF-000721,813,391,36.139123,-118.611493,26482.6,26.483,1
NEWTON_2021-CAPNF-000695,347,287,39.971276,-120.951994,2221.0,2.221,1
NICK_2021-CASNF-000727,706,389,37.070343,-118.879007,28692.4,28.692,1
NILES_2021-CAMDF-001134,203,324,41.299407,-120.937343,10760.1,10.76,1
NOBE_2021-CASQF-003064,825,395,36.042053,-118.540876,21527.0,21.527,1
NORTH_2021-CAENF-019850,496,300,38.710274,-120.396827,22414.4,22.414,1
NORTH_2021-CASTF-001928,592,321,37.922247,-119.912584,11298.0,11.298,1
Noble_2021-CACNF-002533,1212,510,32.852229,-116.525028,9354.4,9.354,1
Norse_2021-CASRF-000212,244,96,40.398026,-123.453076,9628.8,9.629,1
North_2021-CACNF-000071,1106,443,33.667072,-117.434572,10475.3,10.475,1
North_2021-CASHF-000607,209,132,40.788265,-123.150343,15522.9,15.523,1
North_Star_2021-CAPNF-000377,386,267,39.588774,-121.071041,11281.5,11.282,1
Nye_2021-CAPNF-001371,352,312,39.984292,-120.651125,17107.3,17.107,1
OAKS_2021-CASHF-001509,214,197,40.905891,-122.382718,5254.4,5.254,1
OAK_2021-CABDF-001348,1032,454,34.338672,-117.464183,13265.5,13.265,1
OAK_2021-CASQF-000758,882,364,35.481666,-118.751234,4841.9,4.842,1
OAK__2021-CAANF-001412,983,350,34.569509,-118.680849,4086.8,4.087,1
OBSIDIAN__2021-CAINF-001432,626,393,37.776667,-119.024454,4405.4,4.405,1
OLD_MILL_2021-CABDF-010709,1044,468,34.258866,-117.290344,3279.4,3.279,1
ONION_2021-CAENF-023526,471,287,38.898249,-120.61039,6262.1,6.262,1
ONION_2021-CAINF-000521,751,435,36.768351,-118.26751,22902.4,22.902,1
ONION__2021-CASNF-001241,669,384,37.383168,-119.021784,26283.0,26.283,1
ORR_2021-CAKNF-003594,141,252,41.665583,-121.967679,23505.0,23.505,1
OSITO__2021-CAANF-002108,980,348,34.591823,-118.708782,1440.9,1.441,1
Oak_2021-CASRF-000414,138,126,41.380156,-123.449613,29082.5,29.083,1
Oaks_2021-CACNF-001438,1226,511,32.730241,-116.48907,8335.0,8.335,1
Observatory_2021-CACNF-002912,1152,487,33.341451,-116.879209,2426.0,2.426,1
Old_2021-CATNF-001554,422,306,39.364872,-120.52732,2989.8,2.99,1
Ortega_2021-CACNF-001160,1111,443,33.623046,-117.424752,7857.1,7.857,1
Owl_2021-CASRF-000784,145,115,41.292294,-123.554534,16065.2,16.065,1
Ozena_2021-CALPF-002505,956,295,34.694867,-119.330166,18647.0,18.647,1
PACKERS_2021-CAKNF-006473,182,155,41.076928,-122.970224,40178.1,40.178,0
PANORAMA_2021-CABDF-014946,1048,466,34.219988,-117.30382,2088.7,2.089,1
PAN_2021-CALNF-003077,265,258,40.612374,-121.522516,12183.2,12.183,1
PARADISE__2021-CATNF-001270,421,319,39.402243,-120.382004,14836.9,14.837,1
PARADISE___2021-CASTF-001743,537,347,38.455849,-119.760656,25602.2,25.602,1
PASS_2021-CAINF-001475,634,388,37.69667,-119.061009,5749.7,5.75,1
PASS_2021-CASTF-001445,548,350,38.366566,-119.698955,31469.5,31.469,1
PASS_HLRD_2021-CASQF-002362,748,389,36.703452,-118.781431,22062.5,22.062,1
PEACOCK_2021-CAANF-001208,1040,427,34.21794,-117.736978,4825.7,4.826,1
PEAK_2021-CAANF-002287,983,349,34.567527,-118.691572,3329.2,3.329,1
PEAK_2021-CABDF-010128,1050,468,34.206047,-117.278465,4385.3,4.385,1
PENDOLA_2021-CATNF-000411,396,265,39.497796,-121.065823,8612.6,8.613,1
PEPPERMINT_2021-CASQF-003067,824,398,36.056733,-118.51033,23444.6,23.445,1
PHILBROOK_2021-CALNF-003328,330,248,40.028631,-121.447813,8970.9,8.971,1
PICNIC_2021-CAANF-004289,1038,423,34.227991,-117.783814,8283.5,8.284,1
PIGEON_2021-CABDF-014022,1136,531,33.560184,-116.442298,4388.7,4.389,1
PIGEON_2021-CASHF-000932,212,132,40.762591,-123.140786,13255.7,13.256,1
