fire_name,grid_row,grid_col,fire_lat,fire_lon,min_dist_to_camera_m,min_dist_to_camera_km,detected
Goldmine_2023-CABDF-009229,1056,505,34.220161,-116.870796,905.0,0.905,1
Goodyear_2023-CATNF-001421,388,284,39.609993,-120.871502,3028.4,3.028,1
Grade_2023-CACNF-002944,1208,499,32.868321,-116.648236,9425.5,9.426,1
Granite_2023-CASNF-000835,635,324,37.554651,-119.771345,3955.6,3.956,1
Granite_2023-CATNF-001270,425,316,39.360971,-120.405368,11385.8,11.386,0
Graniteville_2023-CANEU-031058,411,285,39.413269,-120.796444,1543.5,1.543,1
Graniteville_2023-CATNF-001768,411,285,39.413269,-120.796444,1543.5,1.543,1
Grants_2023-CAKNF-008101,136,150,41.458046,-123.176557,28941.2,28.941,0
Grass_2023-CAPNF-000660,373,278,39.726127,-120.981917,3278.9,3.279,1
Grasshopper_2023-CASHU-007231,208,240,41.060801,-121.90197,11406.9,11.407,0
Grassy_2023-CASHF-001188,228,108,40.565244,-123.366316,6153.6,6.154,1
Gravel_2023-CAKNF-004491,145,249,41.624023,-121.990444,21262.9,21.263,0
Gravel_2023-CAPNF-000970,360,269,39.81799,-121.121459,16020.5,16.02,0
Green_2023-CAANF-002684,983,376,34.620661,-118.401916,2550.4,2.55,1
Green_2023-CAPNF-000289,326,292,40.164116,-120.95396,10772.8,10.773,0
Greens_2023-CASHF-000747,225,205,40.830785,-122.256153,14399.0,14.399,0
Grey_2023-CASNF-001107,649,343,37.472806,-119.525607,20019.2,20.019,0
Grizzly_2023-CAKNF-007144,162,163,41.268121,-122.941206,37050.7,37.051,0
Grizzly_2023-CAPNF-000305,372,328,39.84666,-120.412396,5315.4,5.315,1
H-10_Burney_2023-CALNF-004363,244,256,40.788658,-121.607906,16925.2,16.925,0
H-11_Cornaz_2023-CALNF-004367,244,261,40.800364,-121.549951,20498.8,20.499,0
H-1_Honn_2023-CALNF-004135,249,264,40.764279,-121.500353,21718.5,21.718,0
H-1_Lava_2023-CALNF-002840,269,272,40.610421,-121.348866,3152.4,3.152,1
H-1_Tamarack_2023-CALNF-004314,253,259,40.718132,-121.546424,19855.9,19.856,0
H-2_Freaner_2023-CALNF-004336,250,260,40.746322,-121.543734,22065.4,22.065,0
H-2_Moon_2023-CALNF-003251,240,275,40.867465,-121.399394,27059.6,27.06,0
H-3_Bald_2023-CALNF-003252,240,275,40.867465,-121.399394,27059.6,27.06,0
H-3_Huckleberry_2023-CALNF-004337,259,248,40.640669,-121.655905,23811.3,23.811,0
H-4_Red_Rock_2023-CALNF-004338,250,261,40.748658,-121.53215,21674.3,21.674,0
H-6_Eiler_2023-CALNF-004341,250,256,40.736965,-121.590064,21865.7,21.866,0
H-7_Twin_Buttes_2023-CALNF-004342,248,258,40.758879,-121.572838,21300.7,21.301,0
H-8_Dutch_2023-CALNF-004343,244,259,40.795685,-121.573135,18992.2,18.992,0
H-9_Bunchgrass_2023-CALNF-004347,259,249,40.643016,-121.644342,22931.9,22.932,0
Hall_2023-CALNF-005330,267,279,40.64385,-121.273723,10424.4,10.424,0
Hallett_2023-CAPNF-000405,327,322,40.222967,-120.605823,25875.5,25.876,0
Hambone_2023-CASHF-000520,184,271,41.340653,-121.613446,9731.0,9.731,1
Hancock_2023-CASRF-001016,134,140,41.449892,-123.299659,38292.4,38.292,0
Harlem_2023-CAPNF-000598,351,288,39.938964,-120.929256,161.3,0.161,1
Harrison_2023-CABDF-009856,1055,478,34.180273,-117.16165,5683.7,5.684,1
Haskins_2023-CAPNF-001029,354,267,39.865248,-121.161357,10426.5,10.427,0
Hawkins_Bar_2023-CASRF-001153,192,105,40.865329,-123.516827,18074.6,18.075,0
Hawley_2023-CATNF-001302,382,297,39.691123,-120.739677,12155.7,12.156,0
Haydon_2023-CASRF-000915,197,91,40.786827,-123.66215,11570.4,11.57,0
Head_2023-CAKNF-006988,105,171,41.775985,-123.032078,24035.1,24.035,0
Heath_2023-CASHF-000576,221,225,40.91322,-122.036602,9671.7,9.672,1
Heavenly_2023-CACNF-003041,1211,505,32.852334,-116.579529,10810.6,10.811,0
Hebron_2023-CAKNF-004493,135,249,41.709972,-122.021541,20835.8,20.836,0
Helm_2023-CASNF-001526,696,382,37.14346,-118.979997,24454.2,24.454,0
Henness_2023-CATNF-001322,415,347,39.515446,-120.078803,5892.1,5.892,1
Hennessy_2023-CASHF-001071,198,103,40.808969,-123.520465,19310.3,19.31,0
Henry_2023-CAKNF-007036,173,152,41.14649,-123.033815,48255.6,48.256,0
Henshaw_2023-CACNF-000773,1158,495,33.302735,-116.78321,6719.6,6.72,1
Hickey_2023-CAKNF-008080,159,157,41.278828,-123.02064,37308.8,37.309,0
Hidden_2023-CACNF-001596,1217,492,32.77651,-116.705415,9890.0,9.89,1
Highline_2023-CAANF-233907,986,370,34.582623,-118.459903,7626.8,7.627,1
Highway_2023-CAANF-001901,1007,398,34.452716,-118.115347,4533.3,4.533,1
Highway_2023-CAPNF-006276,340,344,40.159148,-120.316387,4735.2,4.735,1
Highway_2023-CATNF-001295,419,283,39.339553,-120.797181,6938.8,6.939,1
Hill_2023-CAMDF-000175,195,324,41.368485,-120.960809,10120.5,10.12,0
Hill_2023-CAMDF-000845,177,324,41.523875,-121.013875,14258.8,14.259,0
Hill_2023-CATNF-000463,427,340,39.396139,-120.126641,11230.8,11.231,0
Hilt_2023-CAKNF-004484,91,199,41.965612,-122.748874,16253.4,16.253,0
Hoags_2023-CAKNF-005424,99,159,41.797118,-123.192365,34613.1,34.613,0
Hobart_2023-CATNF-000772,422,339,39.437339,-120.151385,10261.2,10.261,0
Hobo_2023-CASQF-002441,876,385,35.575868,-118.536629,14468.0,14.468,0
Hog_2023-CAKNF-007217,151,133,41.286854,-123.325661,31067.8,31.068,0
Hole_2023-CAMNF-000845,312,114,39.861219,-123.033698,6119.2,6.119,1
Holiday_2023-CALPF-001277,855,194,35.360802,-120.65336,319.8,0.32,1
Holiday_2023-CASHF-000145,226,200,40.81011,-122.310965,14471.4,14.471,0
Holiday_2023-CASRF-000952,66,108,41.948077,-123.900545,13391.0,13.391,0
Hollow_2023-CASTF-001956,552,315,38.256937,-120.081826,8069.9,8.07,1
Hollow_2023-CATCU-013868,598,299,37.822804,-120.142897,3565.3,3.565,1
Honey_2023-CAPNF-000663,337,339,40.174119,-120.382236,8487.3,8.487,1
Hopkins_2023-CAPNF-001008,371,292,39.775054,-120.827419,12021.8,12.022,0
Horse_2023-CAKNF-008106,91,172,41.898259,-123.066151,37500.6,37.501,0
Horse_2023-CAMNF-000385,291,108,40.026135,-123.167349,24234.6,24.235,0
Horse_2023-CAPNF-001410,371,280,39.74795,-120.964663,5844.1,5.844,1
Hot_2023-CAINF-001668,642,403,37.657403,-118.874558,14174.1,14.174,0
Huckle_2023-CAKNF-008130,105,157,41.740774,-123.19608,31061.7,31.062,0
Huckleberry_2023-CAENF-022291,496,330,38.775629,-120.058114,32274.6,32.275,0
Hughes_2023-CALAC-208600,971,345,34.664689,-118.760495,9325.7,9.326,1
Hull_2023-CASTF-001546,572,322,38.098233,-119.952157,13119.7,13.12,0
Humphrey_2023-CAPNF-000982,328,298,40.160415,-120.879284,11595.3,11.595,0
Hurdy_Gurdy_2023-CASRF-000998,87,115,41.787219,-123.74751,11728.1,11.728,0
Hwy_166____Bull_Canyon_Rd_2023-CASLU-011614,901,226,35.029992,-120.198074,13422.7,13.423,0
Hy_243____Diamond_Zen_Rd_2023-CARRU-164439,1096,501,33.860366,-116.836709,2355.3,2.355,1
Hy_74__E__Scenic_Dr_2023-CARRU-004047,1133,532,33.588418,-116.437218,7315.0,7.315,1
Hyampom_2023-CASHF-000285,221,103,40.612416,-123.446277,10163.7,10.164,0
I_15__N__Hwy_138_2023-CABDU-009650,1035,453,34.310428,-117.468875,11113.8,11.114,0
I_15__N__Hwy_138_2023-CABDU-012586,1035,453,34.310428,-117.468875,11113.8,11.114,0
I_15__S__Hwy_138_2023-CABDU-006311,1035,452,34.308575,-117.479583,10713.9,10.714,0
Ice_2023-CAENF-018816,483,304,38.831787,-120.386148,17227.5,17.227,0
Ice_House_2023-CAENF-011783,485,298,38.80125,-120.448615,12853.3,12.853,0
Icehouse_2023-CAANF-002235,1039,439,34.249212,-117.610667,10596.9,10.597,0
Indian_2023-CACNF-000210,1158,509,33.327452,-116.634936,5783.5,5.783,1
Indian_Springs_2023-CATNF-001752,425,302,39.330015,-120.564683,2642.5,2.643,1
Interface_2023-CATCU-006361,543,294,38.289436,-120.340742,14746.4,14.746,0
Intersection_2023-CAKNF-007000,106,134,41.673862,-123.461861,38580.6,38.581,0
Iron_2023-CASRF-001003,119,127,41.544979,-123.500571,40128.5,40.128,0
Ishi_2023-CALNF-006312,298,219,40.236427,-121.874406,13732.3,13.732,0
Ishi_2023-CATGU-013430,298,219,40.236427,-121.874406,13732.3,13.732,0
Island_2023-CASRF-000991,90,117,41.766797,-123.714028,15238.6,15.239,0
Jackson_2023-CAKNF-008621,164,163,41.250996,-122.934803,38891.8,38.892,0
Jackson_2023-CAPNF-000523,367,308,39.845542,-120.655358,4790.9,4.791,1
Jade_2023-CABDF-009601,1053,479,34.199705,-117.15488,4096.1,4.096,1
Janes_2023-CAMDF-000177,144,354,41.877064,-120.758426,10076.3,10.076,0
Japatul_2023-CACNF-000744,1211,498,32.840064,-116.653264,12497.5,12.498,0
Japatul_2_2023-CACNF-000745,1215,504,32.815243,-116.582754,8970.8,8.971,1
Jaw_2023-CASTF-000895,578,323,38.048226,-119.925704,18970.7,18.971,0
Jedediah_2023-CASRF-001058,95,117,41.724149,-123.697254,19093.0,19.093,0
Jess_2023-CAMDF-000181,226,370,41.203754,-120.333113,19853.1,19.853,0
Juergens_2023-CACNF-002409,1218,495,32.772956,-116.672008,9889.9,9.89,1
Juniper_2023-CASTF-001948,551,340,38.319236,-119.803727,22377.5,22.378,0
Jupiter_2023-CASTF-000394,563,298,38.12458,-120.243959,6880.0,6.88,1
Jupiters_2023-CASTF-001133,563,294,38.11587,-120.288734,6977.9,6.978,1
Kaiser_2023-CASNF-001715,678,372,37.280114,-119.133536,11450.8,11.451,0
Kane_2023-CAMMU-020138,649,332,37.449708,-119.647809,9190.3,9.19,1
Keddie_2023-CAPNF-000274,342,288,40.01676,-120.954632,5790.6,5.791,1
Kelly_2023-CASHF-001205,236,125,40.539614,-123.145287,11181.8,11.182,0
Kelly_2023-CASRF-000939,77,110,41.859531,-123.839784,4440.0,4.44,1
Keltz_2023-CASTF-001915,565,290,38.089784,-120.328311,6056.0,6.056,1
Kennedy_2023-CASQF-002149,829,432,36.079398,-118.127586,13034.6,13.035,0
Kennedy_2023-CASTF-001780,552,350,38.331777,-119.688827,32247.7,32.248,0
Kennedys_2023-CASTF-001947,551,347,38.334115,-119.725074,29092.8,29.093,0
Kentucky_2023-CAENF-014019,459,278,38.982122,-120.744622,7146.7,7.147,1
Kerns_2023-CASTF-001934,563,317,38.165695,-120.031152,3445.8,3.446,1
Kilgore_2023-CAMNF-001227,330,120,39.721802,-122.910035,14771.0,14.771,0
King_2023-CASNF-001561,681,351,37.210655,-119.35911,10651.0,10.651,0
Kings_2023-CAKNF-007503,118,149,41.60943,-123.247009,30526.7,30.527,0
Kitchen_2023-CASTF-001594,540,322,38.376264,-120.034142,4961.5,4.962,1
Knight_2023-CASTF-001330,559,300,38.163654,-120.231908,11301.0,11.301,0
Knoll_2023-CAINF-001125,636,394,37.691474,-118.989275,7736.9,7.737,1
Knownothing_2023-CAKNF-008148,162,126,41.175089,-123.371163,24965.0,24.965,0
Kuntz_2023-CAKNF-005080,103,167,41.783057,-123.085492,27285.1,27.285,0
Kyburz_2023-CAAEU-025635,492,313,38.77343,-120.260653,29240.6,29.241,0
L-1_Branch_Fish_2023-CALNF-004323,329,243,40.025639,-121.508038,8502.7,8.503,1
L-1_Pear_2023-CALNF-002954,298,243,40.292904,-121.598443,8210.7,8.211,1
L-2_2023-CALNF-004359,289,251,40.389165,-121.532718,3944.6,3.945,1
L-_3_2023-CALNF-004362,289,247,40.379826,-121.57881,3955.0,3.955,1
Lac-184211_2023-CALAC-184211,1017,427,34.420096,-117.78388,10132.2,10.132,0
Lac-248756_2023-CALAC-248756,1043,432,34.200948,-117.677443,2545.6,2.546,1
Lac-265965_2023-CALAC-265965,971,345,34.664689,-118.760495,9325.7,9.326,1
Lac-270836_2023-CALAC-270836,976,348,34.626862,-118.717445,4784.4,4.784,1
Lac-281560_2023-CALAC-281560,1013,421,34.443902,-117.8564,17339.0,17.339,0
Lac-291928_2023-CALAC-291928,992,363,34.516291,-118.522145,16829.8,16.83,0
Lac-308780_2023-CALAC-308780,1032,390,34.217864,-118.148885,8001.1,8.001,1
Lac-311937_2023-CALAC-311937,988,367,34.559209,-118.48781,11178.6,11.179,0
Lac-358687_2023-CALAC-358687,971,345,34.664689,-118.760495,9325.7,9.326,1
Laco-_Fred_2023-CAANF-002523,962,353,34.759416,-118.694133,3463.6,3.464,1
Lago_2023-CAANF-002338,971,345,34.664689,-118.760495,9325.7,9.326,1
Lago_2023-CALAC-198338,966,343,34.704489,-118.792855,7338.0,7.338,1
Lago_2023-CALAC-245622,971,345,34.664689,-118.760495,9325.7,9.326,1
Lago_Ic_2023-CALAC-197807,971,345,34.664689,-118.760495,9325.7,9.326,1
Lake_2023-CAANF-234133,1028,420,34.310213,-117.836325,11206.5,11.207,0
Lake_2023-CAKNF-006975,125,156,41.56723,-123.142354,22038.0,22.038,0
Lake_2023-CALPF-003332,950,328,34.814454,-118.989143,2249.7,2.25,1
Lake_2023-CAMDF-000899,177,312,41.496343,-121.154606,9572.5,9.572,1
Lake_2023-CASHF-000616,215,197,40.897305,-122.379626,5768.4,5.768,1
Lake_2023-CASTF-001343,560,321,38.200364,-119.993998,3360.0,3.36,1
Lamoine_2023-CASHF-000563,205,195,40.978293,-122.433807,7196.0,7.196,1
Landing_2023-CACNF-003033,1195,497,32.979623,-116.693257,8976.3,8.976,1
Lane_2023-CASQF-001107,879,373,35.525842,-118.660267,5268.2,5.268,1
Larch_2023-CALNF-002947,261,264,40.660838,-121.46491,10428.8,10.429,0
Lassen_2023-CAMDF-000291,157,389,41.842995,-120.307323,4647.7,4.648,1
Lawson_2023-CACNF-003252,1223,490,32.719987,-116.715436,4994.3,4.994,1
Leaf_2023-CATMU-014379,480,334,38.923182,-120.054715,41286.5,41.287,0
Leary_2023-CASRF-000487,153,110,41.211191,-123.586294,8022.9,8.023,1
Let_Er-Buck_2023-CASRF-000984,128,134,41.485944,-123.389269,41523.3,41.523,0
Lewis_2023-CASTF-001937,578,305,38.009505,-120.127036,4227.9,4.228,1
Light_2023-CAAEU-011735,479,269,38.788826,-120.792121,3915.0,3.915,1
Light_2023-CATCU-007305,541,304,38.328606,-120.233731,15074.5,15.074,0
Lily_2023-CASTF-001559,565,322,38.159065,-119.970007,6912.5,6.913,1
Lime_2023-CAKNF-005141,101,154,41.767389,-123.244362,36043.7,36.044,0
Lime_2023-CASHF-000503,213,135,40.76155,-123.102973,11365.2,11.365,0
Line_2023-CASNF-001097,677,366,37.276513,-119.202471,7189.4,7.189,1
Little_2023-CAKNF-005465,102,149,41.746182,-123.299614,38850.0,38.85,0
Little_2023-CASQF-001707,799,411,36.301163,-118.423881,35145.6,35.146,0
Little_2023-CATNF-000567,445,317,39.189804,-120.340221,15284.3,15.284,0
Lloyd_2023-CASQF-002068,817,403,36.127864,-118.471284,23118.9,23.119,0
Log_Springs_2023-CAMNF-000705,323,134,39.81638,-122.77197,14057.7,14.058,0
Logan_2023-CAMDF-000568,168,352,41.665195,-120.711415,20067.6,20.068,0
Logger_2023-CATNF-000608,417,341,39.485062,-120.141939,8863.3,8.863,1
Lone_2023-CABDF-009173,1034,440,34.295049,-117.610063,9753.4,9.753,1
Lone_Pine_2023-CASRF-000931,174,100,41.006276,-123.633291,13948.8,13.949,0
Long_2023-CAENF-025043,460,298,39.017934,-120.515489,14076.8,14.077,0
Long_2023-CASKU-006965,192,273,41.276448,-121.56593,13030.5,13.03,0
Loon_2023-CAENF-024211,467,312,38.988082,-120.338191,22957.1,22.957,0
Loop_2023-CAPNF-001011,347,285,39.966741,-120.974932,3173.6,3.174,1
Loop_2023-CASRF-000442,186,101,40.906367,-123.582542,12987.0,12.987,0
Lopez_2023-CAANF-002663,1017,371,34.312718,-118.383395,5545.2,5.545,1
Lost_2023-CAKNF-006299,140,141,41.401132,-123.268416,38718.4,38.718,0
Lost_2023-CALNF-002718,265,259,40.614707,-121.510954,11283.7,11.284,0
Lower_2023-CASHF-000434,220,102,40.618424,-123.461,11183.0,11.183,0
Lower_2023-CASRF-000951,79,107,41.834699,-123.868136,860.1,0.86,1
Lucky_2023-CASQF-001260,844,383,35.852005,-118.629374,5116.9,5.117,1
Lundy_2023-CAINF-001327,594,383,38.035126,-119.213995,34973.9,34.974,0
Lupine_2023-CAANF-233080,1029,437,34.333406,-117.652301,3925.3,3.925,1
Luther_2023-CATMU-018015,495,335,38.795102,-120.004214,34622.2,34.622,0
Lyon_2023-CASTF-001968,565,309,38.131065,-120.115638,10197.4,10.197,0
Lytle_2023-CABDF-007484,1043,450,34.234489,-117.48495,2728.9,2.729,1
Mabie_2023-CAPNF-000641,376,315,39.783226,-120.550338,6100.4,6.1,1
Maggie_2023-CASQF-001689,802,391,36.235347,-118.636276,19181.3,19.181,0
Maidens_2023-CAENF-018974,509,317,38.634617,-120.170889,19561.5,19.561,0
Malone_2023-CAKNF-006982,105,143,41.705321,-123.359927,41760.9,41.761,0
Mammoth_2023-CAINF-000699,641,391,37.641738,-119.010748,2299.1,2.299,1
Mapes_2023-CAPNF-001376,370,329,39.866193,-120.406409,6817.8,6.818,1
Maple_2023-CAKNF-007045,98,178,41.853407,-122.972826,30045.7,30.046,0
Maple_2023-CAORC-051391,1094,431,33.750469,-117.585843,6339.0,6.339,1
Marble_2023-CAKNF-005350,119,147,41.595824,-123.267097,32126.2,32.126,0
Marigold_2023-CASRF-000448,182,98,40.932845,-123.630259,10692.1,10.692,0
Mariposa_2023-CABDF-009985,1031,456,34.351171,-117.444763,13169.5,13.17,0
Marlow_2023-CASRF-000962,111,107,41.561879,-123.760446,28746.1,28.746,0
Mather_2023-CASTF-001309,598,325,37.878618,-119.852766,11015.1,11.015,0
May_Valley_Truck_Trl___Saunders_Meadow_Rd_2023-CARRU-109884,1113,510,33.726389,-116.708585,3894.2,3.894,1
Mcadams_2023-CASKU-005077,118,186,41.702119,-122.814148,12950.4,12.95,0
Mccardle_2023-CASHF-001286,208,194,40.950107,-122.436086,4045.3,4.045,1
Mccarthy_2023-CAKNF-007323,113,166,41.695004,-123.064545,19137.0,19.137,0
Meadow_2023-CAKNF-008108,135,150,41.466598,-123.179811,28682.5,28.683,0
Meadow_2023-CASQF-000722,849,412,35.865316,-118.302192,17655.4,17.655,0
Meadow_2023-CASTF-001992,555,344,38.292963,-119.748639,26740.1,26.74,0
Meadow_2023-CATNF-001277,416,314,39.434549,-120.452497,12761.3,12.761,0
Medicine_2023-CASHF-000507,170,272,41.463549,-121.644221,15630.0,15.63,0
Merrill_2023-CASRF-001060,133,130,41.433053,-123.419459,35270.2,35.27,0
Mesa_2023-CAANF-002456,1033,418,34.262493,-117.84749,6487.2,6.487,1
Mescal_2023-CAANF-000005,1019,433,34.413814,-117.715488,4543.7,4.544,1
Miami_2023-CASNF-000751,653,331,37.412778,-119.649068,8540.9,8.541,1
Middle_2023-CAENF-022871,512,305,38.582446,-120.298261,17325.5,17.325,0
Middle_2023-CAKNF-003614,96,173,41.857997,-123.038034,32406.7,32.407,0
Middle_2023-CAKNF-005149,110,157,41.698024,-123.17968,27556.8,27.557,0
Mill_2023-CAMDF-000557,179,388,41.65037,-120.255864,18188.4,18.188,0
Mill_2023-CATNF-000346,401,265,39.454577,-121.05185,3624.0,3.624,1
Millard_2023-CAANF-002424,1034,392,34.204148,-118.123364,5686.5,5.686,1
Minaret_2023-CAINF-001323,639,383,37.642824,-119.104726,6446.0,6.446,1
Mine_2023-CASNF-001080,647,364,37.533942,-119.29698,25376.2,25.376,0
Miracle_2023-CASQF-002238,876,385,35.575868,-118.536629,14468.0,14.468,0
Mm_11_2023-CASRF-001112,75,95,41.837515,-124.022161,10632.2,10.632,0
Modjeska_2023-CACNF-001650,1099,433,33.710185,-117.554658,1902.2,1.902,1
Mohawk_2023-CAPNF-001356,381,312,39.733265,-120.570916,8582.6,8.583,1
Money_2023-CATNF-000631,381,326,39.764277,-120.410691,2277.8,2.278,1
Monte_2023-CASRF-000486,140,125,41.360524,-123.454684,27139.2,27.139,0
Monument_2023-CASRF-001061,125,137,41.519199,-123.364138,40940.0,40.94,0
Moon_2023-CABDF-013605,1056,509,34.227306,-116.827973,2788.1,2.788,1
Moon_2023-CALPF-002846,967,318,34.645522,-119.058968,16400.9,16.401,0
Moonshine_2023-CATNF-001344,405,258,39.404072,-121.120325,5126.1,5.126,1
Mormon_2023-CAAEU-030167,492,286,38.714075,-120.565386,13213.8,13.214,0
Morris_2023-CARRU-108804,1127,515,33.611661,-116.629086,9060.4,9.06,1
Morris_2023-CASHF-000693,194,154,40.971672,-122.943624,28498.8,28.499,0
Mosquito_2023-CASRF-000954,134,108,41.36824,-123.672233,18209.2,18.209,0
Motel_2023-CASRF-000534,181,98,40.941384,-123.633526,11088.9,11.089,0
Mowery_2023-CASQF-001709,802,395,36.243295,-118.592472,22727.0,22.727,0
Mowitz_2023-CAMDF-000195,160,331,41.686611,-120.982025,18701.3,18.701,0
Mud_2023-CASKU-005511,183,234,41.261463,-122.048331,14157.4,14.157,0
Muddy_2023-CASHF-000533,210,226,41.010191,-122.058571,3761.8,3.762,1
Mule_2023-CAKNF-005906,154,134,41.263741,-123.30427,31860.7,31.861,0
Mule_2023-CASHF-000721,204,161,40.903382,-122.830913,24032.8,24.033,0
Mule_2023-CASNF-000526,720,376,36.921755,-118.989901,17100.2,17.1,0
Mule_2023-CASRF-001102,250,88,40.326402,-123.52565,13331.2,13.331,0
Murken_2023-CALNF-002618,242,270,40.838597,-121.451504,27185.3,27.185,0
Nelder_2023-CASNF-000606,653,337,37.425394,-119.582453,14357.6,14.358,0
Nelson_2023-CASHU-009073,235,132,40.565694,-123.067881,7274.7,7.275,1
Niagra_2023-CASTF-001580,552,333,38.295607,-119.879799,16386.5,16.386,0
No_Bluff_2023-CASRF-001080,151,105,41.215445,-123.650905,4622.7,4.623,1
Nob_2023-CABDF-006515,1035,444,34.293713,-117.565229,10814.7,10.815,0
North_2023-CAENF-020219,498,299,38.690734,-120.40281,20546.8,20.547,0
North_2023-CAPNF-000241,329,295,40.144985,-120.91096,9478.0,9.478,1
North_2023-CASQF-000844,831,407,36.013172,-118.396442,12787.0,12.787,0
North_2023-CASTF-001273,562,320,38.180837,-120.00009,3337.7,3.338,1
Oak_2023-CAANF-233764,977,347,34.616116,-118.726007,3615.1,3.615,1
Oak_2023-CALAC-388954,979,347,34.598597,-118.721673,1631.4,1.631,1
Oak_2023-CATNF-000705,395,266,39.508713,-121.057229,9624.5,9.624,1
Oaks_2023-CAPNF-000198,350,292,39.956656,-120.886201,4026.6,4.027,1
Obelisk_2023-CASNF-001093,724,388,36.911119,-118.848047,26504.7,26.505,0
Old_Mill_2023-CANEU-016843,408,270,39.405401,-120.975451,3999.6,4.0,1
Old_State_2023-CAKNF-002771,140,254,41.678959,-121.947318,25444.1,25.444,0
Olympic_2023-CATNF-001309,446,325,39.198647,-120.246669,20816.0,20.816,0
Omega_2023-CATNF-001276,422,284,39.315835,-120.77757,8318.2,8.318,1
Oneil_2023-CATCU-006373,543,294,38.289436,-120.340742,14746.4,14.746,0
Oregon_2023-CAPNF-001591,395,252,39.476763,-121.216659,6249.7,6.25,1
Oro_2023-CAANF-232959,1021,380,34.295112,-118.278739,4892.0,4.892,1
Orr_2023-CAKNF-010545,143,254,41.653167,-121.938015,25725.4,25.725,0
Otter_2023-CAENF-031294,462,281,38.962846,-120.702543,11380.4,11.38,0
Pack_2023-CASTF-001531,562,324,38.189426,-119.955251,6771.0,6.771,1
Packsaddle_2023-CAENF-022083,496,319,38.75179,-120.18237,31830.2,31.83,0
Paddle_2023-CASTF-001214,576,318,38.054889,-119.986742,14940.6,14.941,0
Palisades_2023-CATNF-001160,437,312,39.248158,-120.418513,13910.7,13.911,0
Palmetto_2023-CALNF-005592,277,320,40.65096,-120.770064,13394.9,13.395,0
Pamo_2023-CACNF-000052,1174,485,33.143762,-116.859014,5035.8,5.036,1
Pan_2023-CAKNF-005138,102,149,41.746182,-123.299614,38850.0,38.85,0
Paradise_2023-CALPF-002936,962,245,34.538549,-119.852222,11654.1,11.654,0
Pardo_2023-CAENF-022801,518,312,38.545638,-120.203711,14723.5,14.724,0
Park_2023-CAPNF-001542,381,313,39.735488,-120.559475,8882.6,8.883,1
Parkhill_2023-CALPF-002453,862,221,35.358776,-120.344939,3837.9,3.838,1
Pasqual_2023-CACNF-000871,1181,480,33.073076,-116.898711,7335.2,7.335,1
Patrick_2023-CASRF-000620,75,110,41.876578,-123.846556,5725.6,5.726,1
Paxton_2023-CAANF-002066,1017,371,34.312718,-118.383395,5545.2,5.545,1
Paymaster_2023-CAENF-024531,459,273,38.970928,-120.801194,5464.6,5.465,1
Peak_2023-CACNF-003034,1211,520,32.878446,-116.421465,1532.5,1.533,1
Peak_2023-CASNF-001285,646,356,37.526061,-119.388405,30932.3,30.932,0
Peak_2023-CASTF-001971,558,326,38.228476,-119.94304,8493.9,8.494,1
Pearch_2023-CASRF-000983,145,121,41.307619,-123.484794,21174.1,21.174,0
Pebble_2023-CAMNF-000858,367,103,39.362422,-122.990171,17179.8,17.18,0
Peddler_2023-CAENF-022388,513,309,38.582498,-120.250579,20335.3,20.335,0
Pedro_2023-CASTF-001565,559,318,38.202599,-120.030195,704.8,0.705,1
Pellitreau_2023-CASHF-000994,253,106,40.346358,-123.309731,4503.7,4.504,1
Peninsula_2023-CATNF-001430,418,344,39.482908,-120.105037,5717.8,5.718,1
Penman_2023-CAPNF-001377,373,312,39.802527,-120.592954,2143.5,2.144,1
Pettinger_2023-CAANF-232901,995,363,34.489992,-118.515734,17869.7,17.87,0
Philpot_2023-CASHF-000552,243,119,40.464645,-123.192136,19437.5,19.437,0
Picayune_2023-CAKNF-007170,155,136,41.26025,-123.277772,33856.3,33.856,0
Picket_2023-CAENF-022404,482,317,38.868913,-120.241828,29616.1,29.616,0
Pierce_2023-CAKNF-008112,137,148,41.444454,-123.196621,31141.8,31.142,0
Pierce_2023-CAPNF-001392,324,319,40.242224,-120.648779,21644.8,21.645,0
Pigeon_2023-CASTF-001972,551,341,38.321365,-119.792492,23326.6,23.327,0
Pike_2_2023-CATNF-001683,405,269,39.429075,-120.995172,887.7,0.888,1
Pilot_2023-CASRF-000932,213,87,40.639951,-123.656237,21491.8,21.492,0
Pilot_2023-CASTF-001918,606,318,37.794117,-119.910729,3092.2,3.092,1
Pine_2023-CAANF-232780,972,367,34.699456,-118.522097,5091.0,5.091,1
Pine_2023-CASNF-001456,645,333,37.486637,-119.646555,9607.2,9.607,1
Pine_2023-CASTF-001951,564,322,38.167755,-119.972561,6166.0,6.166,1
Pine_2023-CATNF-001364,421,270,39.292976,-120.939426,5719.1,5.719,1
Pinyon_2023-CAANF-232718,1018,408,34.375274,-117.985366,14952.5,14.953,0
Pioneer_2023-CAPNF-001522,332,295,40.119052,-120.902478,6663.6,6.664,1
Pipe_2023-CAANF-001243,1023,385,34.287232,-118.221086,2495.4,2.495,1
Pipeline_2023-CAANF-232953,971,345,34.664689,-118.760495,9325.7,9.326,1
Pipeline_2023-CALAC-297456,971,345,34.664689,-118.760495,9325.7,9.326,1
Pipeline_2023-CASKU-006970,195,277,41.259969,-121.510209,17984.4,17.984,0
